mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.017682870229085285,0.001701576148476291,0.0010007222493489583,1.1239159602905075e-07,relu,10.0,"(10,)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10,), 'learning_rate_init': 0.008}",0.4139490896585478,0.30667920978363156,0.32940383967665915,0.3500301177062651,0.046159722598455535,1031,0.30127447398396573,0.36809752976378735,0.3786365728044705,0.3493361921840745,0.03425604009332607
0.020351648330688477,0.006024088399113685,0.001000801722208659,2.9736021254650284e-07,relu,10.0,"(10,)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10,), 'learning_rate_init': 0.016}",0.3730510656558434,0.2947939542694746,0.3194852784524269,0.3291234351090804,0.03266919770341234,1097,0.39772265148434144,0.3632193315325494,0.39028778499067285,0.3837432560025212,0.01482661833059042
0.03069464365641276,0.005798204389741176,0.0010010401407877605,2.247831920581015e-07,relu,10.0,"(10,)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10,), 'learning_rate_init': 0.032}",0.47102363102895434,0.3307965499746325,0.25994506954903895,0.35395728945001886,0.08772061505814047,1013,0.48170251962157484,0.3746178102149825,0.2897673074143651,0.3820292124169742,0.0785322782181799
0.021352688471476238,0.004788825755058645,0.001000801722208659,1.1239159602905075e-07,relu,10.0,"(10,)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10,), 'learning_rate_init': 0.064}",0.5377512416402205,0.07984325251040907,0.0952380952380953,0.23770195277403947,0.21235647661020118,1228,0.5130780184366311,0.07964218022504181,0.0719291005593666,0.22154976640701318,0.206165652163603
0.016681750615437824,0.0017012488462920005,0.001000801722208659,1.1239159602905075e-07,relu,10.0,"(10,)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10,), 'learning_rate_init': 0.128}",0.49310509995714336,0.0,0.34337476300821607,0.2788916523932995,0.20642110004317268,1163,0.370263293753225,0.0,0.4011909705468463,0.25715142143335706,0.18227135532288063
0.01935116449991862,0.0012482969371339775,0.0016682147979736328,0.0004720447033220132,relu,10.0,"(40,)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 1e-06}",0.4661432912158185,0.47146512404049273,0.4503905038486468,0.4626673615989256,0.00894691842208259,724,0.460999957996725,0.45837031159185226,0.4687939658539735,0.4627214118141836,0.00442611149718663
0.037367661794026695,0.005253782599272148,0.0016680558522542317,0.0004719323117259841,relu,10.0,"(40,)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.001}",0.1898235241422559,0.21728504776716306,0.2299012693935122,0.2123297812669987,0.01673369623111309,1278,0.23163691269206765,0.22259707601802395,0.21096399880987723,0.22173266250665627,0.008461786656654003
0.03936910629272461,0.024535703568657512,0.0016682942708333333,0.00047210090915379704,relu,10.0,"(40,)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.002}",0.2392970487273043,0.19142689371697022,0.31921324875473656,0.24997582184681075,0.05270486520351695,1203,0.24210388362238333,0.20379131929650843,0.31809937954075285,0.25466486081988154,0.04750380174482533
0.029026508331298828,0.007796081198529264,0.0010005633036295574,1.1239159602905075e-07,relu,10.0,"(40,)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.004}",0.2518202755088906,0.247068788729883,0.3074680613907231,0.26878055970157705,0.027418681697237764,1184,0.2607943612029999,0.27662382872559443,0.3063877051894085,0.28126863170600097,0.01890095059356962
0.026357571283976238,0.003302346071758004,0.0013346672058105469,0.0004717075687024718,relu,10.0,"(40,)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.008}",0.4717470915656994,0.2724194044948765,0.2709891936824608,0.3384257039239515,0.09431718343834838,1057,0.4281109475108421,0.3002120201883185,0.2768657881078795,0.33506291860234666,0.06648164358630924
0.024355411529541016,0.003093861563844248,0.0016682942708333333,0.000471763814700398,relu,10.0,"(40,)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.016}",0.4139490896585478,0.3189416819090564,0.2829861111111114,0.33864848748737125,0.05525463039029804,1046,0.3972380178716473,0.4114718462940872,0.3069143454212821,0.37187473652900555,0.046300034395531924
0.020685434341430664,0.0030940672423819537,0.0020017623901367188,1.9466795466607238e-07,relu,10.0,"(40,)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.032}",0.20571067991796835,0.42523419898019715,0.3313569371506017,0.3207323534754065,0.08994106339995858,1106,0.19468050898065983,0.5232157543986391,0.37446348813477476,0.3641199171713579,0.13432322699535723
0.02935004234313965,0.008806572757319005,0.001000801722208659,1.1239159602905075e-07,relu,10.0,"(40,)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.064}",0.3600490864466869,0.2960688491977688,0.45686701962005627,0.37099166311589704,0.06609053344394548,979,0.42350354751673647,0.3733867833841231,0.44026174833797466,0.41238402641294475,0.028411242452920753
0.030695120493570965,0.010974461610273203,0.0010006427764892578,1.9466795466607238e-07,relu,10.0,"(40,)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40,), 'learning_rate_init': 0.128}",0.5877064241387682,0.44422814872493693,0.47221163375771913,0.5014082674641768,0.0621091798444655,593,0.5428064333156435,0.4885046257779202,0.5328966188429971,0.5214025593121869,0.023611531488368722
0.03236230214436849,0.0074157791810898965,0.0016686121622721355,0.0004718200807658439,relu,10.0,"(20, 20)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 1e-06}",0.13169352304861093,0.20050962129865582,0.20033359669914863,0.1774983414846776,0.03240372307302244,1351,0.20042157034955138,0.1664730130771673,0.16654727594804503,0.1778139531249212,0.015986028194959142
0.0296935240427653,0.001887279690559565,0.0013345877329508464,0.00047176373437288107,relu,10.0,"(20, 20)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001}",0.0,0.07992154939936265,0.016462152199161757,0.03211815003192103,0.03445629624673143,1448,0.02466644808191873,0.0082267660103339,0.04052861245446734,0.02447394218223999,0.01318787611953121
0.026023308436075848,0.0021625183929137697,0.0016682942708333333,0.000471763814700398,relu,10.0,"(20, 20)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.002}",0.0,0.07992154939936265,0.016462152199161757,0.03211815003192103,0.03445629624673143,1448,0.008298755186721954,0.0082267660103339,0.04052861245446734,0.01901804455050773,0.015210296825364107
0.02535700798034668,0.0009435837699661708,0.0013341108957926433,0.00047142655959197545,relu,10.0,"(20, 20)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.004}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.02502306302388509,0.0008174107725498716,0.0020023981730143228,0.0008178976451248376,relu,10.0,"(20, 20)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.008}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.044707536697387695,0.01612617433089465,0.0010005633036295574,1.1239159602905075e-07,relu,10.0,"(20, 20)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.016}",0.5322513348611929,0.4565115917224212,0.0,0.3296491486263033,0.23508674810657107,1096,0.5142342071659258,0.5330255116412919,0.0,0.34908657293573925,0.24696066466003025
0.04570817947387695,0.010282986511796044,0.0016680558522542317,0.0004719323518753975,relu,10.0,"(20, 20)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.032}",0.46363479118753104,0.39611178614823855,0.5306303640130217,0.46345903380642195,0.05490878620936143,716,0.4185188156944537,0.4882976857652504,0.5473954720739759,0.4847373245112266,0.0526738725181389
0.0370339552561442,0.008492983345531249,0.0013345877329508464,0.000471763814700398,relu,10.0,"(20, 20)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.064}",0.37121535614794954,0.47474515214225504,0.46408372128813835,0.43666154155786596,0.04650258757385413,793,0.38131784695573484,0.5836406160182871,0.5554949366615577,0.5068177998785265,0.08948267413054573
0.04270529747009277,0.01435022143662025,0.001001278559366862,5.619579801452537e-07,relu,10.0,"(20, 20)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.128}",0.5653612698862132,0.528285209192693,0.3405055358261963,0.4780771695404214,0.09842667527445949,662,0.45996250410715106,0.5870621831109017,0.3830664426867446,0.4766970433015992,0.08411737485735002
0.0196841557820638,0.001700360447489049,0.0013352235158284504,0.00047232569234108,relu,10.0,"(10, 10)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 1e-06}",0.6442577030812349,0.6594438920698135,0.6666666666666744,0.6567856173532445,0.009340122855102318,53,0.6630659579195807,0.6555090655509238,0.6518605820357621,0.6568118685020888,0.004666410742143531
0.08841443061828613,0.04840664604606266,0.0010005633036295574,2.9736021254650284e-07,relu,10.0,"(10, 10)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001}",0.6332109720496026,0.1929960380709506,0.24126072003830945,0.35590676136160265,0.19715972845576515,1011,0.6482233941385125,0.263385448510786,0.2904960767187992,0.4007016397893659,0.1753739066442853
0.0767366091410319,0.0063485650254341,0.001000801722208659,1.1239159602905075e-07,relu,10.0,"(10, 10)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.002}",0.20131889459870778,0.19352481848486247,0.2688718149064551,0.2212324639234132,0.033828442433983245,1260,0.16492664305753515,0.29995399478607465,0.3394743007888079,0.26811831287747256,0.07472997696956536
0.04103708267211914,0.0014157969351779524,0.0013343493143717449,0.0004717637343728811,relu,10.0,"(10, 10)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.004}",0.2306603773584908,0.20724729815638923,0.2665576451349144,0.23482051060723302,0.024387896855656566,1230,0.19379029676711254,0.24420910386157574,0.3093544396333565,0.2491179467540149,0.04730637964735412
0.039702653884887695,0.009436679386106924,0.001000801722208659,2.247831920581015e-07,relu,10.0,"(10, 10)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.008}",0.13806733959200973,0.20724729815638923,0.20409623468383883,0.1831232792929254,0.03189980628386945,1337,0.16746836034184778,0.27590048138998996,0.24324042595603196,0.22886975589595657,0.04541855962218822
0.026691118876139324,0.0020567313871377745,0.0010008811950683594,1.9466795466607238e-07,relu,10.0,"(10, 10)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.016}",0.244622311155578,0.09486856145115925,0.17964731814842044,0.17306778627020297,0.06131801743529426,1368,0.16009166803077365,0.15962972246672866,0.2450766509433953,0.18826601381363253,0.04017162943125593
0.01935116449991862,0.0009435274687457621,0.0013345877329508464,0.00047226948651407126,relu,10.0,"(10, 10)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.032}",0.048290731932123104,0.0487804878048781,0.016495471335323596,0.03785873066140964,0.015103990896544576,1445,0.016503822204222068,0.0718230128211664,0.05633965090154944,0.04822216197564597,0.023301980351822456
0.019684871037801106,0.00047159517711601586,0.0016680558522542317,0.0004717637343728811,relu,10.0,"(10, 10)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.064}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.03102723757425944,0.0042456492278275205,0.0013345082600911458,0.00047165142312590325,relu,10.0,"(10, 10)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.128}",0.4717470915656994,0.36400479715479134,0.34193413048038634,0.3925860382926036,0.05672081491560832,915,0.43806813690617147,0.4503266161785648,0.29438461138772964,0.3942597881574887,0.07079950931850154
0.037034193674723305,0.0051039959082970305,0.0016678174336751301,0.00047159517711601586,relu,10.0,"(40, 40)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 1e-06}",0.5459718082041807,0.5523743320154703,0.5686933582946884,0.5556768865483912,0.009566023022576205,435,0.5606190885640668,0.5549857061790051,0.5467214385925737,0.5541087444452152,0.005707478432982147
0.04670937856038412,0.00525427718685507,0.0020012855529785156,0.000817118757102258,relu,10.0,"(40, 40)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.001}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.07406798998514812,0.010995096622637807,0.0020011266072591147,4.052336624139774e-07,relu,10.0,"(40, 40)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.002}",0.3287901497429578,0.09505296919039759,0.28397212543554035,0.23596659437535367,0.1012849073610581,1229,0.2657354982265196,0.18071196912683146,0.27132305030361664,0.23925683921898924,0.041460274521798096
0.05838672320048014,0.018855802583424765,0.0013344287872314453,0.0004720447033220132,relu,10.0,"(40, 40)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.004}",0.4543026361630475,0.0,0.24662898847403347,0.2337108426366246,0.1857070133576054,1232,0.348020848596486,0.0,0.31946032309603994,0.22249372389750866,0.15775829356867638
0.04670945803324381,0.010151845095105699,0.0010009606679280598,2.247831920581015e-07,relu,10.0,"(40, 40)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.008}",0.3922092852273185,0.32968144277768446,0.260175578611333,0.3273751180424777,0.05393127040527712,1100,0.31880607168672,0.41959911354159113,0.25294567542702495,0.330450286885112,0.0685323909770226
0.056718667348225914,0.022886815456002723,0.0016676584879557292,0.00047165158381917905,relu,10.0,"(40, 40)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.016}",0.461488429630858,0.28298611111111144,0.25994506954903895,0.3348449834686367,0.09008351407900628,1091,0.48207255478096994,0.35081813415744467,0.27144244885438096,0.36811104593093186,0.08685445288475709
0.047376155853271484,0.015165073175629387,0.0016682942708333333,0.00047210090915379704,relu,10.0,"(40, 40)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.032}",0.6095736724008979,0.0643887023503852,0.4276004610676103,0.3672611737182233,0.22663818812752382,1000,0.5557288455260938,0.02456535481197113,0.44539647996252413,0.34189689343352964,0.22886354999672853
0.05671858787536621,0.010883033821692601,0.0016680558522542317,0.00047159517711601586,relu,10.0,"(40, 40)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.064}",0.6367363153335581,0.3526083700807059,0.5402406513437568,0.5099002840897239,0.11796982621895696,576,0.575361807271441,0.43957060409854054,0.590329326042121,0.5350872458040342,0.06781631213092909
0.04670945803324381,0.0065552536433244515,0.0016684532165527344,0.00047204506458057644,relu,10.0,"(40, 40)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (40, 40), 'learning_rate_init': 0.128}",0.204779994615776,0.15341176470588247,0.317860019500615,0.22534434996706282,0.06868388303128152,1245,0.25960007078393094,0.2651294929634728,0.3618697838867482,0.29553311587805065,0.04696139385553499
0.035698652267456055,0.004501252271124966,0.0016680558522542317,0.0004717637343728811,relu,10.0,"(20, 20, 20)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 1e-06}",0.2121602892437487,0.15662071769097155,0.22591822591822597,0.1982373043890072,0.02995208787444361,1298,0.19156750403995787,0.21901242861941408,0.1846887664114731,0.1984228996902817,0.014827357237733858
0.03936910629272461,0.0028701717805308478,0.0020018418629964194,2.9736021254650284e-07,relu,10.0,"(20, 20, 20)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.001}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.03202939033508301,0.002451745607207821,0.0020017623901367188,1.9466795466607238e-07,relu,10.0,"(20, 20, 20)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.002}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.03236262003580729,0.0012484881465938214,0.0023355484008789062,0.0004723819182213035,relu,10.0,"(20, 20, 20)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.004}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.032362778981526695,0.0012479995769225935,0.0020023187001546225,6.25769923052137e-07,relu,10.0,"(20, 20, 20)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.008}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.03002762794494629,0.0014152911763428019,0.0020018418629964194,2.9736021254650284e-07,relu,10.0,"(20, 20, 20)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.016}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.040703773498535156,0.01439641980608809,0.0013346672058105469,0.0004717075687024718,relu,10.0,"(20, 20, 20)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.032}",0.5868857756133592,0.0,0.0,0.19574733456724788,0.2767025610318143,1314,0.5344557628898239,0.0,0.0,0.17815192096327462,0.2519448627890827
0.04404044151306152,0.02052857839696507,0.002001682917277018,2.247831920581015e-07,relu,10.0,"(20, 20, 20)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.064}",0.5385301387982789,0.0,0.0,0.17961900532300717,0.2539040385542959,1347,0.45996250410715106,0.0,0.0,0.1533208347023837,0.21682840383047447
0.055049498875935875,0.009425059752588626,0.0013345082600911458,0.00047165142312590325,relu,10.0,"(20, 20, 20)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (20, 20, 20), 'learning_rate_init': 0.128}",0.650003813425437,0.43531537192679315,0.6195194787566172,0.5683043572093899,0.0948362587149714,376,0.614356690080518,0.5302863687732821,0.6177762871038042,0.5874731153192013,0.04046122750099433
0.028692166010538738,0.004500327344013389,0.0013345082600911458,0.0004716513427792448,relu,10.0,"(10, 10, 10)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 1e-06}",0.5697660543697258,0.5870815161969267,0.5495031937544372,0.5687838862758502,0.01535468629946444,351,0.5686233640861452,0.5599221520178145,0.5783230384508579,0.5689561848516059,0.00751581588504674
0.05104692776997884,0.0042468288475537115,0.0010006427764892578,1.9466795466607238e-07,relu,10.0,"(10, 10, 10)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 0.001}",0.12379355083699896,0.0643887023503852,0.032622835985189655,0.07361692912361853,0.03779048175221328,1439,0.07193468507122336,0.0718230128211664,0.10964498711719411,0.08446756166986129,0.01780318663966014
0.03770136833190918,0.00309470997241339,0.0016681353251139324,0.00047215709491804224,relu,10.0,"(10, 10, 10)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 0.002}",0.07936507936507946,0.07922235722964768,0.0327539435346127,0.0637851898213597,0.021937487779217623,1441,0.04079589538230491,0.07906032998391282,0.04858299595141684,0.056146407105878184,0.01651152385585605
0.03002611796061198,0.0029463795550976365,0.0016686121622721355,0.0004723259330368765,relu,10.0,"(10, 10, 10)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 0.004}",0.0,0.06407232704402521,0.0,0.02135096057491341,0.030201692190810002,1465,0.0,0.07157668756556293,0.0,0.023858895855187644,0.033741574101653585
0.02769184112548828,0.0009437522318559391,0.0016682942708333333,0.0004719323117259841,relu,10.0,"(10, 10, 10)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 0.008}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
0.02602386474609375,0.001634237514204516,0.0020017623901367188,1.9466795466607238e-07,relu,10.0,"(10, 10, 10)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (10, 10, 10), 'learning_rate_init': 0.016}",0.0,0.0,0.0,0.0,0.0,1507,0.0,0.0,0.0,0.0,0.0
