param_max_iter,train acc,test acc
1,0.0,0.0
2,0.5069591985966866,0.5615914307574598
4,0.7313883700358165,0.7131308316987774
8,0.5766619728992638,0.6258984041905226
16,0.7760362841754477,0.7604723031028385
32,0.7288261003929184,0.5895218089707154
64,0.7288261003929184,0.5895218089707154
128,0.7288261003929184,0.5895218089707154
256,0.7288261003929184,0.5895218089707154
512,0.7288261003929184,0.5895218089707154
1024,0.7288261003929184,0.5895218089707154
2048,0.7288261003929184,0.5895218089707154
