mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.011010249455769857,0.00566195144654155,0.0013347466786702473,0.0004723257725730258,balanced,entropy,11,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 11}",0.657847712475851,0.6691295312860761,0.7775842317530558,0.7015072375805546,0.053979197756808,23,0.9799699549323984,0.9822810082355863,0.9664262621238483,0.9762257417639443,0.006993215414720955
0.007005612055460612,4.899036091938795e-07,0.001001119613647461,5.150429962800233e-07,balanced,entropy,12,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12}",0.6408590774439276,0.6734053677239445,0.7705399568034554,0.694918389208486,0.05508701785534699,24,0.987635629573555,0.9891932646393556,0.9716258431061842,0.9828182457730316,0.007939729837645324
0.007006406784057617,1.1841189404925775e-06,0.0010010401407877605,6.836513890459241e-07,balanced,entropy,13,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 13}",0.6278920308483293,0.6120171673819729,0.7603483331415196,0.6667407166850103,0.06649215747164385,27,0.9898836621143142,0.9949443882709802,0.9791056222589609,0.9879778908814184,0.006605078863519803
0.011010090510050455,0.005661220928781401,0.0006676514943440756,0.000472100989423944,balanced,entropy,14,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 14}",0.6256057391238287,0.6331104994101443,0.7567980362743758,0.671824060539815,0.06015008995894875,26,0.9923142231080363,0.9959514170040481,0.9867953275774497,0.9916869892298447,0.003764178542562349
0.007006406784057617,3.371747880871523e-07,0.001001119613647461,1.9466795466607238e-07,balanced,entropy,15,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15}",0.5788658785388894,0.5927798059221804,0.7144058632704554,0.6286687299811088,0.06087714021479921,104,0.9974515800203873,0.9962897585345544,0.9927133386047076,0.9954848923865498,0.0020163647265096394
0.011677424112955729,0.006604804532243197,0.0010008811950683594,0.0008172160736881718,balanced,entropy,16,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 16}",0.5726330027051397,0.6014569453956776,0.6934555569161871,0.6225000295937408,0.051523669785188665,109,0.99770583736936,0.999745999491999,0.9971773158840133,0.9982097175817909,0.0011075364014614198
0.01167766253153483,0.006607333378283095,0.0016678174336751301,0.0009425160047133505,balanced,entropy,17,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 17}",0.5730269910556175,0.6161728395061715,0.7009624304267161,0.6300367798350331,0.053144960568447586,102,0.9989790709545685,1.0,0.9997427321842037,0.9995739343795907,0.0004335462705663907
0.007006486256917317,6.25769923052137e-07,0.001000801722208659,1.1239159602905075e-07,balanced,entropy,18,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 18}",0.5812440717729398,0.6161728395061715,0.7009624304267161,0.6327774692761066,0.050268316753962435,98,0.9994892747701736,1.0,1.0,0.9998297582567245,0.00024075818222221555
0.007006486256917317,4.899036091938795e-07,0.001001119613647461,3.8933590933214475e-07,balanced,entropy,19,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 19}",0.5655122319386672,0.6161728395061715,0.7009624304267161,0.6275303396925358,0.05588133079812864,105,0.9997445721583652,1.0,1.0,0.9999148573861217,0.00012040983928253673
0.00700680414835612,1.4349198409134378e-06,0.0010004838307698567,7.370009816086851e-07,balanced,entropy,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20}",0.587381289036841,0.6161728395061715,0.7009624304267161,0.6348244500873441,0.048211000333482176,97,0.9997445721583652,1.0,1.0,0.9999148573861217,0.00012040983928253673
0.007340749104817708,0.0004711462140166774,0.0006673336029052734,0.0004718769290497483,balanced,entropy,21,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 21}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007673025131225586,0.00047187620627490306,0.0006676514943440756,0.000472100989423944,balanced,entropy,22,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 22}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007340033849080403,0.00047165134277924473,0.000667413075764974,0.0004719324723236172,balanced,entropy,23,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 23}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.010676940282185873,0.005190075361949534,0.0013341108957926433,0.0004717639753553908,balanced,entropy,24,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 24}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.0070069630940755205,1.798265536464812e-06,0.0010000864664713542,9.602742174144245e-07,balanced,entropy,25,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 25}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.0070065657297770185,8.778064264605254e-07,0.0010009606679280598,4.49566384116203e-07,balanced,entropy,26,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 26}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.010676145553588867,0.005189962926544205,0.0013344287872314453,0.0004720447033220132,balanced,entropy,27,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 27}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.011677900950113932,0.005910998674260976,0.001001119613647461,0.0008173134250527818,balanced,entropy,28,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 28}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.0073392391204833984,0.0004710332191838044,0.00033402442932128906,0.00047238187811010033,balanced,entropy,29,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 29}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007006168365478516,7.786718186642895e-07,0.0006678104400634766,0.00047221338099847975,balanced,entropy,30,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.012010733286539713,0.006383147718976402,0.0013345082600911458,0.000471314409210715,balanced,entropy,31,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 31}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.00900880495707194,0.001415909540887182,0.001000801722208659,1.1239159602905075e-07,balanced,entropy,32,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 32}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007006406784057617,5.150429962800233e-07,0.0010010401407877605,7.867411722033552e-07,balanced,entropy,33,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 33}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.00734098752339681,0.00047181996028893236,0.0010002454121907551,7.370009816086851e-07,balanced,entropy,34,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 34}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007339874903361003,0.0004715961413898423,0.0010009606679280598,9.989583563785977e-07,balanced,entropy,35,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 35}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.0070065657297770185,6.836513890459241e-07,0.0010008811950683594,8.485379419351666e-07,balanced,entropy,36,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 36}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007005850474039714,8.99132768232406e-07,0.0010015169779459636,2.247831920581015e-07,balanced,entropy,37,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 37}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.011675755182902018,0.006605984644718571,0.0016687711079915364,0.0009440332560060365,balanced,entropy,38,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 38}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.00700680414835612,1.5854785715150837e-06,0.001001278559366862,2.9736021254650284e-07,balanced,entropy,39,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 39}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.011678377787272135,0.0066063218367154175,0.0016679763793945312,0.000943920944709427,balanced,entropy,40,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007006009419759114,2.247831920581015e-07,0.000999768575032552,1.2363075563195582e-06,balanced,entropy,41,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 41}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007006009419759114,5.947204250930057e-07,0.0010016759236653645,2.9736021254650284e-07,balanced,entropy,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 42}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007007201512654622,1.1734027115689438e-06,0.0010000864664713542,4.49566384116203e-07,balanced,entropy,43,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 43}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.011676947275797525,0.006605478881819371,0.0013343493143717449,0.00047142655959197545,balanced,entropy,44,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 44}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007339795430501302,0.0004709769932174506,0.00033362706502278644,0.0004718199201299551,balanced,entropy,45,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 45}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.0073401133219401045,0.00047243832457325894,0.0006671746571858724,0.000471763814700398,balanced,entropy,46,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 46}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.0073401133219401045,0.0004729438761537881,0.0010003248850504558,6.836513890459241e-07,balanced,entropy,47,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 47}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.007006168365478516,6.743495761743046e-07,0.001001596450805664,1.0115243642614567e-06,balanced,entropy,48,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 48}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
0.0073393980662028,0.0004714266399769444,0.0010009606679280598,2.247831920581015e-07,balanced,entropy,49,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 49}",0.5881802066958761,0.6161728395061715,0.7009624304267161,0.6350909176161088,0.047949539205936025,36,1.0,1.0,1.0,1.0,0.0
