mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.004671176274617513,0.00047176373437288107,0.07340010007222493,0.0026266187904182025,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.4207959842237363,0.2714642591050535,0.34079029897553864,0.3443733813154405,0.06102163731281274,85,0.3851387134884083,0.42110632321913993,0.40037985684899874,0.4022082978521823,0.01474052542736402
0.0040026505788167315,0.0014151787847470386,0.06606030464172363,0.008839813330781621,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.43080072292434585,0.2717024169846913,0.363103832350151,0.35522526745478383,0.06519488389406568,78,1.0,1.0,1.0,1.0,0.0
0.0036710103352864585,0.0012474048564998271,0.06472436587015788,0.007726620151717351,manhattan,10,uniform,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}",0.38131987066154893,0.22061809158583373,0.33051706657654645,0.31083973945958593,0.0670696629917433,107,0.33107650643195524,0.33564934792048845,0.3533144944325651,0.3400134495950029,0.009588745665203617
0.0016676584879557292,0.00047165158381917905,0.053715785344441734,0.000472100909153797,manhattan,10,distance,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}",0.4410229981318047,0.2709891936824608,0.37403704310768765,0.36204038936037525,0.06993739870155512,76,1.0,1.0,1.0,1.0,0.0
0.004004160563151042,0.0014157408230278702,0.0643921693166097,0.006655791251061899,manhattan,11,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.4217941345600923,0.24575406855571844,0.3637039791744147,0.3437744128343635,0.07324140620517096,87,0.38069287660568146,0.3729272315934066,0.40021802752178026,0.38461271190695606,0.011481019617695779
0.004002094268798828,0.0014152912566703247,0.06606054306030273,0.008839543454045765,manhattan,11,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.4406794935339975,0.28347826086956546,0.3857673317827563,0.369996486836453,0.06514316466333063,73,1.0,1.0,1.0,1.0,0.0
0.0016679763793945312,0.00047137035374583886,0.05538407961527506,0.00047227048953177124,manhattan,12,uniform,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}",0.3709111595714423,0.20762441997998382,0.29504805413093166,0.2912187377671624,0.06672152411558568,115,0.3427970557308081,0.34147388929332584,0.34711804957486986,0.34379633153300126,0.002410124535866195
0.0016674995422363281,0.0004713705145349331,0.05505053202311198,2.9736021254650284e-07,manhattan,12,distance,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}",0.44136703866313387,0.24640967498110383,0.35260837008070595,0.3468237295807743,0.07970202200092963,82,1.0,1.0,1.0,1.0,0.0
0.0020011266072591147,4.899036091938795e-07,0.05538407961527506,0.000943358866291205,manhattan,13,uniform,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.4119710661936514,0.2333989618757833,0.3299595141700408,0.32513620893630885,0.07298697341772382,99,0.37511301060244756,0.3565102111350105,0.3691629835012477,0.36692873507956864,0.0077571445138766805
0.003336350123087565,0.001886717762710615,0.08274149894714355,0.038456949187484074,manhattan,13,distance,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.4417116163832041,0.25948527460864973,0.3416474533640749,0.3476433389132604,0.07451987934925923,81,1.0,1.0,1.0,1.0,0.0
0.004670461018880208,0.0004719324723236172,0.07340137163798015,0.003302562828471693,manhattan,14,uniform,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'uniform'}",0.3609423375274235,0.22081734025739463,0.2709891936824608,0.28427289930458266,0.05797574185483305,117,0.34265293252049456,0.3183706398126053,0.31864236311545246,0.32655531181618414,0.01138327728565638
0.0013337135314941406,0.00047204506458057644,0.05605045954386393,0.0008171187416432188,manhattan,14,distance,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.4221279044673048,0.25925598656887894,0.35290199017403645,0.3447854402043366,0.06674432150352234,84,1.0,1.0,1.0,1.0,0.0
0.0020011266072591147,2.9736021254650284e-07,0.056050777435302734,7.018852922382233e-07,manhattan,15,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.41229942297051647,0.24619075118830816,0.32968144277768446,0.32941570100736195,0.06781897945671471,95,0.36980509435907843,0.3511099911283545,0.3469725638599798,0.35596254978247094,0.009932827941286314
0.0020011266072591147,4.899036091938795e-07,0.056717236836751304,0.00047092143113176106,manhattan,15,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.43147712011211264,0.25925598656887894,0.3410755388156521,0.34396278296674565,0.0703439296400154,86,1.0,1.0,1.0,1.0,0.0
0.004671176274617513,0.0004709208275973758,0.07206511497497559,0.0029460285733347645,manhattan,16,uniform,"{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'uniform'}",0.3600490864466869,0.22081734025739463,0.30746806139072314,0.29613090045964857,0.05740765762758294,114,0.3536381842456593,0.31809937954075285,0.31864236311545246,0.33012664230062155,0.016626648515070633
0.003001689910888672,0.0014163027007046728,0.06506029764811198,0.011324408632257772,manhattan,16,distance,"{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'distance'}",0.40200485301722444,0.24662898847403342,0.3302380550396762,0.32631361069620113,0.06349737582210042,97,1.0,1.0,1.0,1.0,0.0
0.002335151036580404,0.0004719885175601573,0.05671858787536621,0.0004718766078166204,manhattan,17,uniform,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'uniform'}",0.3703042596348886,0.24662898847403342,0.30720466032725124,0.30806486425570656,0.05049770522355229,109,0.36980509435907843,0.33480163900639476,0.35257659056717444,0.35239444131088254,0.014290681239197
0.0016680558522542317,0.0004717637343728811,0.057718515396118164,0.0004713713586767779,manhattan,17,distance,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'distance'}",0.39125999319895743,0.24662898847403342,0.3299595141700408,0.32263699800572015,0.05927630488929846,101,1.0,1.0,1.0,1.0,0.0
0.0016674995422363281,0.00047153903155141864,0.0573874314626058,0.0004704726708430708,manhattan,18,uniform,"{'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}",0.3597523177635032,0.23381746458669558,0.2955575702629196,0.29639501835719806,0.05141999217695252,113,0.3420776495278054,0.32389468455042103,0.3300691335368831,0.3320138225383698,0.00754945540316537
0.005338350931803386,0.000472100909153797,0.07306623458862305,1.0300859925600466e-06,manhattan,18,distance,"{'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}",0.3912599931989574,0.2590271033813015,0.30667920978363156,0.3190107023917301,0.05468725682576962,104,1.0,1.0,1.0,1.0,0.0
0.004002491633097331,0.0014159093401560573,0.07240049044291179,0.010348669397714914,manhattan,19,uniform,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'uniform'}",0.41229942297051647,0.24640967498110383,0.3069417101771808,0.3219110430192395,0.06855109470964094,102,0.3530489836721077,0.3346607703091734,0.3409001786414523,0.34286997754091114,0.007635080372789391
0.0030029614766438804,0.0014155722724532608,0.0643924077351888,0.009681617334038231,manhattan,19,distance,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'distance'}",0.4116432320096811,0.25925598656887894,0.30667920978363156,0.32588551064452087,0.06368088912228496,98,1.0,1.0,1.0,1.0,0.0
0.004003763198852539,0.0014142796519809341,0.06205542882283529,0.005661614288487832,manhattan,20,uniform,"{'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'uniform'}",0.38225265172446343,0.24662898847403342,0.27098919368246077,0.29998192056237205,0.05904398390864836,110,0.31880607168672,0.3296501890727522,0.3185064435110885,0.3223209014235202,0.005184032365176502
0.0030024051666259766,0.0014154597737761913,0.06339144706726074,0.007549512093292834,manhattan,20,distance,"{'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'distance'}",0.4119710661936514,0.24640967498110383,0.29555757026291957,0.3180079626782278,0.06943354151050972,105,1.0,1.0,1.0,1.0,0.0
0.005004564921061198,0.0021624816100741222,0.05872098604838053,0.010217815638974464,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.5248464414669292,0.45089903181189495,0.5103207251811132,0.49536434972700394,0.03198911816141037,1,1.0,1.0,1.0,1.0,0.0
0.002335151036580404,0.0004716514231259032,0.047041893005371094,0.002160937258552847,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.5248464414669292,0.45089903181189495,0.5103207251811132,0.49536434972700394,0.03198911816141037,1,1.0,1.0,1.0,1.0,0.0
0.0036698182423909507,0.0023588186718644056,0.05838712056477865,0.00826733777349104,euclidean,2,uniform,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.27807593065161623,0.2930274365449646,0.3183999320565632,0.2964955078939617,0.016645007393394123,112,0.5840707964601745,0.5906432748537991,0.5349544072948309,0.5698894928696016,0.0248481323395552
0.002334753672281901,0.00047159517711601586,0.052047014236450195,0.0014149540283377342,euclidean,2,distance,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.5248464414669292,0.45089903181189495,0.5103207251811132,0.49536434972700394,0.03198911816141037,1,1.0,1.0,1.0,1.0,0.0
0.0023348331451416016,0.00047204486388140876,0.055384159088134766,0.0009442581194527152,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.5170499603489297,0.45809122327294827,0.4714927304559643,0.48222187788097715,0.025238350672134938,4,0.6939577533977384,0.7269155727804825,0.6864324528839862,0.7024352596874023,0.017580705973822393
0.0056714216868082685,0.0026268307438741157,0.06606014569600423,0.008989960825674756,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.5170499603489297,0.45809122327294827,0.4707760127688685,0.4819830444908615,0.025341930405585095,5,1.0,1.0,1.0,1.0,0.0
0.0023354689280192056,0.00047226948651407126,0.05671811103820801,0.0012489768083340641,euclidean,4,uniform,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}",0.40103970316871385,0.35202259323864143,0.3422212891035065,0.36510543750958874,0.025733826044227,75,0.5242529638355936,0.4907268616142864,0.5226461025090512,0.5125419759863105,0.01543955768211534
0.002335230509440104,0.00047210114996419693,0.057386318842569985,0.0009442017982400554,euclidean,4,distance,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}",0.49007877095313496,0.41959514801669345,0.46265966015879734,0.45745443054755214,0.02901132015251196,11,1.0,1.0,1.0,1.0,0.0
0.00266877810160319,0.000471483388344601,0.058720032374064125,0.001248381936223239,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.4750115197329915,0.40146188376435094,0.44492103723922805,0.4404752981634256,0.03019281233964109,15,0.5980385239539944,0.6148486626859881,0.6275516342490453,0.6134796069630092,0.01208750470531244
0.002335071563720703,0.0004710332191838044,0.058719635009765625,0.0012482757117559487,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.4750115197329915,0.40146188376435094,0.45509539320614256,0.44386572088016985,0.031060460200835287,14,1.0,1.0,1.0,1.0,0.0
0.00567173957824707,0.00188733593906437,0.07006510098775227,0.008532489753778955,euclidean,6,uniform,"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}",0.33508298271821524,0.28225108225108253,0.363103832350151,0.32681514240955173,0.0335172630922877,96,0.4866230336433552,0.49408053752729053,0.4229632377280264,0.46788893629955736,0.0319128227640006
0.0023348331451416016,0.0004715389511856095,0.05972162882486979,0.0012477446967414075,euclidean,6,distance,"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}",0.47465389042715395,0.39135654261704717,0.45509539320614256,0.44037901399493307,0.035564306339784364,16,1.0,1.0,1.0,1.0,0.0
0.002002239227294922,8.920806376395086e-07,0.06105478604634603,0.0008170214134639464,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.44697503475329947,0.3494105037513401,0.44388251312974153,0.41343286668567636,0.04527795088028453,35,0.552049381816855,0.5629409780775695,0.5290109626679187,0.5480004408541145,0.014144655730807644
0.0026683807373046875,0.0004710332191838044,0.06072171529134115,0.0012489979307752754,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.44697503475329947,0.3598381096439234,0.45403899721448476,0.42029214765535905,0.04283493276257504,29,1.0,1.0,1.0,1.0,0.0
0.002335071563720703,0.00047153903155141864,0.0620570182800293,0.0014151226391598403,euclidean,8,uniform,"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'uniform'}",0.37946789935979364,0.2448853342759934,0.39611178614823855,0.3401669376698695,0.06770083208535616,90,0.48625081271273723,0.47524676507964236,0.4312694364459054,0.46425567141276164,0.023753470469868105
0.002335627873738607,0.00047215745609061207,0.06172259648640951,0.0012479783667308528,euclidean,8,distance,"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}",0.47572839752544427,0.3613152169451176,0.4255706317496739,0.4208880639597403,0.046829671791976404,28,1.0,1.0,1.0,1.0,0.0
0.002335786819458008,0.00047322490516976136,0.06305837631225586,0.0014159655526804716,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.45690547741104603,0.327473631341035,0.45509539320614256,0.41317144419652224,0.0605882193010912,36,0.5168329758463093,0.5195339463992011,0.48268945421872206,0.5063521254880775,0.016768329656092394
0.0023353099822998047,0.0004718761259665186,0.06272411346435547,0.001248084818925262,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.4667290412111549,0.3277479892761398,0.45509539320614256,0.4165393779230972,0.06295015078268026,33,1.0,1.0,1.0,1.0,0.0
0.004003842671712239,0.0021620033937391,0.07073028882344563,0.008739635115526192,euclidean,10,uniform,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.419472442633498,0.2323592302209553,0.37373075663282057,0.34187769955073144,0.07964413148840692,89,0.45740120040532967,0.45540296268031527,0.40005632896113147,0.4376201640155921,0.026574166860574247
0.004003365834554036,0.002162555192651314,0.0693970521291097,0.00900259864897308,euclidean,10,distance,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.43862965074930993,0.33965409460304263,0.4363435949925205,0.4048860240817663,0.04612488525421089,37,1.0,1.0,1.0,1.0,0.0
0.002668619155883789,0.00047221410325724253,0.06439248720804851,0.0017007812929849878,euclidean,11,uniform,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'uniform'}",0.4372736505259933,0.3051135880200803,0.41469231992367656,0.38570884031875924,0.057717571152528485,56,0.49468892261001296,0.501239097349611,0.4590242985065972,0.48498410615540705,0.01855011064032094
0.0023355484008789062,0.00047103333986194185,0.0643916130065918,0.0009435842519024325,euclidean,11,distance,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'distance'}",0.44731860397159173,0.3170535752040259,0.43565757409008754,0.40002427547487585,0.05884869193677351,39,1.0,1.0,1.0,1.0,0.0
0.0023349126180013022,0.0004716521462452133,0.06539320945739746,0.0009432465148715002,euclidean,12,uniform,"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}",0.4090392231182447,0.21962721760610843,0.3405055358261963,0.3230834201746955,0.078307641616708,100,0.4475387330849166,0.4204351176087364,0.3789467244247824,0.41564019170614513,0.02820708420257208
0.0026688575744628906,0.0004717078900507154,0.06472595532735188,0.0012486794481680963,euclidean,12,distance,"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}",0.42878419590068306,0.32885003362474813,0.41535276317885034,0.3910071326813966,0.04428255864793322,45,1.0,1.0,1.0,1.0,0.0
0.0023349126180013022,0.00047232569234108,0.06572620073954265,0.0012485730871394157,euclidean,13,uniform,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",0.42778299520140006,0.31759074929052517,0.3829545914853975,0.37612512773848306,0.045247526853168685,71,0.47123446082682646,0.45866894521368423,0.44487333196868956,0.4582589126697334,0.010765790687300483
0.0023354689280192056,0.00047226964699704637,0.06606014569600423,0.0008171188343974501,euclidean,13,distance,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'distance'}",0.44731860397159184,0.31786001950061504,0.39387837293596495,0.3863708347982228,0.05312105235327012,53,1.0,1.0,1.0,1.0,0.0
0.0043366750081380205,0.0018876168954597126,0.07139841715494792,0.006134277116239786,euclidean,14,uniform,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.3887508695220115,0.25834287223738683,0.2937819164914392,0.31364801931075625,0.055064008298192406,106,0.4272608125819115,0.40982287170004433,0.3840038993414769,0.4070291945411442,0.01776970474006705
0.004003206888834636,0.0014158532146172594,0.07340065638224284,0.010412285412652232,euclidean,14,distance,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}",0.43828986286636223,0.3181297467011756,0.3728148995262216,0.37643028250313026,0.04912541199653455,70,1.0,1.0,1.0,1.0,0.0
0.0023349126180013022,0.00047198875842789976,0.06706070899963379,0.0014154599745710705,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.4670839303219971,0.3064171579936772,0.36161209481944084,0.3783979845258508,0.06666162942898074,67,0.4411712789534567,0.4434842600660092,0.40982287170004433,0.43149280357317005,0.015352023339963794
0.005004088083902995,0.0014150663931512754,0.08007232348124187,0.011055799263545626,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.4856972586412398,0.3181297467011756,0.36161209481944084,0.3885092046240848,0.07100763074178845,48,1.0,1.0,1.0,1.0,0.0
0.0026678244272867837,0.000471314409210715,0.06739473342895508,0.0009437522318559391,euclidean,16,uniform,"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}",0.43896996588781484,0.27051578809451043,0.29378191649143914,0.33445428593204285,0.0745448145083659,94,0.4166799808276064,0.41431625770322794,0.3624683427018332,0.3978215270775558,0.025017094567249543
0.005003611246744792,0.002162150518831489,0.07873765627543132,0.0069503414330392334,euclidean,16,distance,"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'distance'}",0.45795498408560265,0.30641715799367714,0.3938783729359649,0.38610531729008324,0.06211329874623886,54,1.0,1.0,1.0,1.0,0.0
0.006671826044718425,0.0004711462140166774,0.0914166768391927,0.005254842452133221,euclidean,17,uniform,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'uniform'}",0.4760876484575397,0.31732193491049165,0.35114756814980563,0.38154775114265327,0.06829058374431086,66,0.4260762802487208,0.4385379469000078,0.40447122271565095,0.42302848328812653,0.01407366864983486
0.006672461827596028,0.0004715954985408437,0.08974854151407878,0.0033024022661215986,euclidean,17,distance,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'distance'}",0.485332704749735,0.31759074929052517,0.3725106105125698,0.39183973765819635,0.06983547665155755,43,1.0,1.0,1.0,1.0,0.0
0.0030031204223632812,1.0300859925600466e-06,0.06839521725972493,0.0009426283962997917,euclidean,18,uniform,"{'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}",0.4486981788522566,0.2824956672443677,0.30563368277507913,0.34564046278603416,0.07351519416547021,83,0.40106488110844263,0.40382204418426776,0.36809752976378735,0.39099481835216593,0.01622990769292485
0.0036690235137939453,0.0017018881758442026,0.07340137163798015,0.006951916972044669,euclidean,18,distance,"{'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}",0.4674393595411641,0.32968144277768446,0.3838876030373171,0.3936918568863767,0.0566691543466462,42,1.0,1.0,1.0,1.0,0.0
0.0026686986287434897,0.0004719323117259841,0.06906263033548991,0.0008171187416432188,euclidean,19,uniform,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'uniform'}",0.4856972586412398,0.32968144277768446,0.35114756814980563,0.38887148444464537,0.06905548701613903,47,0.4213142459488996,0.4333898661296849,0.3941535237378743,0.4162858786054863,0.016408046799808864
0.0023343563079833984,0.0004712040282523688,0.06939657529195149,0.0009434714988835337,euclidean,19,distance,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'distance'}",0.47644744238336173,0.31839993205656325,0.3625056628639681,0.3858118611235381,0.06659779239224545,55,1.0,1.0,1.0,1.0,0.0
0.00234071413675944,0.0004674259463744815,0.07005866368611653,0.0014116578281731078,euclidean,20,uniform,"{'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'uniform'}",0.4294542707142722,0.3069417101771808,0.2942870652968236,0.34358708315187914,0.06096414030618222,88,0.40090317117916074,0.3827549734563419,0.3733867833841231,0.3856816426732086,0.011422549156542368
0.0053369998931884766,0.002359043567499495,0.0817414124806722,0.0075937642753463284,euclidean,20,distance,"{'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'distance'}",0.46779533010258695,0.32968144277768446,0.3514387594327891,0.3829975871957034,0.06064219566756767,64,1.0,1.0,1.0,1.0,0.0
0.0016672611236572266,0.0004717076892080888,0.05571754773457845,0.002359155798455691,chebyshev,1,uniform,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}",0.5189613697467105,0.4210926221411747,0.482962962962963,0.47435252740393874,0.04041876790914409,9,1.0,1.0,1.0,1.0,0.0
0.002001047134399414,3.371747880871523e-07,0.055718580881754555,0.002358257388808116,chebyshev,1,distance,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}",0.5189613697467105,0.4210926221411747,0.482962962962963,0.47435252740393874,0.04041876790914409,9,1.0,1.0,1.0,1.0,0.0
0.002001523971557617,7.018852922382233e-07,0.06405846277872722,0.0028311443642054734,chebyshev,2,uniform,"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'uniform'}",0.3235798920573215,0.24316616208152367,0.3291267036850079,0.2986318263983757,0.03927656354226706,111,0.5498489425981848,0.5781710914454257,0.5865102639296167,0.571510099324409,0.01569054348896831
