mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_decision_function_shape,param_gamma,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.027024189631144207,0.0008173134559634954,0.013012170791625977,0.002831088109846965,0.001,balanced,ovo,1.778279410038923e-05,304,0.01000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.01000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02869280179341634,0.0009436960410774981,0.011677185694376627,0.00047165134277924473,0.001,balanced,ovo,1.778279410038923e-05,304,0.020000010000000002,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.020000010000000002}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02735789616902669,0.0009438084326729295,0.011010249455769857,2.247831920581015e-07,0.001,balanced,ovo,1.778279410038923e-05,304,0.03000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.03000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.027691761652628582,0.0004719885175601573,0.011677424112955729,0.0004718199201299551,0.001,balanced,ovo,1.778279410038923e-05,304,0.04000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.04000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02769168217976888,0.00047176373437288107,0.01167734464009603,0.0004719323117259841,0.001,balanced,ovo,1.778279410038923e-05,304,0.050000010000000004,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.050000010000000004}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.028025309244791668,0.0008172161046025677,0.011343558629353842,0.00047198859784941836,0.001,balanced,ovo,1.778279410038923e-05,304,0.06000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.06000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02769168217976888,0.0004719323518753975,0.01167734464009603,0.0009438646435266756,0.001,balanced,ovo,1.778279410038923e-05,304,0.07000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.07000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.028025309244791668,0.0008171187416432188,0.011343558629353842,0.0004718200807658439,0.001,balanced,ovo,1.778279410038923e-05,304,0.08000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.08000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.028025468190511067,0.0008174109348117786,0.011677185694376627,0.0004719885175601573,0.001,balanced,ovo,1.778279410038923e-05,304,0.09000000999999999,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 1.778279410038923e-05, 'max_iter': 304, 'tol': 0.09000000999999999}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02802554766337077,0.00081780008527525,0.011677265167236328,0.0004722133007474379,0.001,balanced,ovo,0.00031622776601683794,304,1e-08,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 1e-08}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03636598587036133,0.00785253034861277,0.015013933181762695,0.002161451512399255,0.001,balanced,ovo,0.00031622776601683794,304,0.01000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.01000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.036700169245402016,0.01085236392909951,0.017015457153320312,0.007077467390012669,0.001,balanced,ovo,0.00031622776601683794,304,0.020000010000000002,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.020000010000000002}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03236269950866699,0.0075934464817813034,0.011343717575073242,0.0004718761259665186,0.001,balanced,ovo,0.00031622776601683794,304,0.03000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.03000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.036699930826822914,0.01156783217427163,0.01134332021077474,0.0004714827453418679,0.001,balanced,ovo,0.00031622776601683794,304,0.04000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.04000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03603283564249674,0.0120390911439082,0.017682870229085285,0.007415668336382207,0.001,balanced,ovo,0.00031622776601683794,304,0.050000010000000004,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.050000010000000004}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03836814562479655,0.010883014331303353,0.018016576766967773,0.007263903872132739,0.001,balanced,ovo,0.00031622776601683794,304,0.06000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.06000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.043039560317993164,0.011787218639873746,0.02568960189819336,0.003774840441674561,0.001,balanced,ovo,0.00031622776601683794,304,0.07000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.07000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.05271474520365397,0.002056963475830541,0.027358055114746094,0.0012481483063656689,0.001,balanced,ovo,0.00031622776601683794,304,0.08000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.08000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03436462084452311,0.010380487811068456,0.018683910369873047,0.006804886285136149,0.001,balanced,ovo,0.00031622776601683794,304,0.09000000999999999,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.00031622776601683794, 'max_iter': 304, 'tol': 0.09000000999999999}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.05037856101989746,0.0037748403412845876,0.027024269104003906,0.0008171188962335985,0.001,balanced,ovo,0.005623413251903491,304,1e-08,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 1e-08}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.04904476801554362,0.005721444145765476,0.025356372197469074,0.0004723259330368765,0.001,balanced,ovo,0.005623413251903491,304,0.01000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.01000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.04637503623962402,0.005798030610266915,0.027358293533325195,0.0028701440733645486,0.001,balanced,ovo,0.005623413251903491,304,0.020000010000000002,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.020000010000000002}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.05138095219930013,0.0038636603872418324,0.028024673461914062,0.00245096693540573,0.001,balanced,ovo,0.005623413251903491,304,0.03000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.03000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.040703932444254555,0.01196475253974586,0.022686878840128582,0.009039578983694977,0.001,balanced,ovo,0.005623413251903491,304,0.04000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.04000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.04971051216125488,0.004030685361015499,0.029026508331298828,0.002831088109846965,0.001,balanced,ovo,0.005623413251903491,304,0.050000010000000004,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.050000010000000004}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.051046291987101235,0.0016350161551032612,0.02602354685465495,0.002452329667720041,0.001,balanced,ovo,0.005623413251903491,304,0.06000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.06000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.044707695643107094,0.0037754023594895646,0.022353569666544598,0.008186466077454501,0.001,balanced,ovo,0.005623413251903491,304,0.07000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.07000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.0397034486134847,0.010086978242422561,0.029360214869181316,0.0024970399050998978,0.001,balanced,ovo,0.005623413251903491,304,0.08000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.08000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.039702415466308594,0.01034835935001361,0.022353728612263996,0.008387633711886805,0.001,balanced,ovo,0.005623413251903491,304,0.09000000999999999,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.005623413251903491, 'max_iter': 304, 'tol': 0.09000000999999999}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.04804372787475586,0.006486598651544294,0.026690880457560223,0.0009439770150479973,0.001,balanced,ovo,0.1,304,1e-08,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 1e-08}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.04537447293599447,0.004031566603104641,0.028026421864827473,0.002162150518831489,0.001,balanced,ovo,0.1,304,0.01000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.01000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.040036519368489586,0.012039058116476513,0.015347560246785482,0.007549287340219357,0.001,balanced,ovo,0.1,304,0.020000010000000002,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.020000010000000002}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.042038520177205406,0.011353808161138432,0.025021950403849285,0.0021620769312456238,0.001,balanced,ovo,0.1,304,0.03000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.03000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.04504132270812988,0.0035621622802438292,0.02869240442911784,0.0018874482704235758,0.001,balanced,ovo,0.1,304,0.04000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.04000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.039036194483439125,0.01105551866077534,0.015680631001790363,0.008021332018110236,0.001,balanced,ovo,0.1,304,0.050000010000000004,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.050000010000000004}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.030360857645670574,0.006188151614352454,0.010009209314982096,1.1239159602905075e-07,0.001,balanced,ovo,0.1,304,0.06000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.06000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03169544537862142,0.010218303465187465,0.010676304499308268,0.0004718199201299551,0.001,balanced,ovo,0.1,304,0.07000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.07000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03970193862915039,0.009885840509271838,0.021686871846516926,0.008505355831115568,0.001,balanced,ovo,0.1,304,0.08000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.08000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03169560432434082,0.009472166684597405,0.011010328928629557,0.0008175081239066605,0.001,balanced,ovo,0.1,304,0.09000000999999999,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovo', 'gamma': 0.1, 'max_iter': 304, 'tol': 0.09000000999999999}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03336373964945475,0.009681047658968283,0.02368776003519694,0.009750166112666393,0.001,balanced,ovr,1e-06,304,1e-08,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 1e-06, 'max_iter': 304, 'tol': 1e-08}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02635780970255534,0.00047226952663482016,0.020685195922851562,0.007938335296109185,0.001,balanced,ovr,1e-06,304,0.01000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 1e-06, 'max_iter': 304, 'tol': 0.01000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.031028588612874348,0.005721110427514699,0.018683989842732746,0.006348260077504479,0.001,balanced,ovr,1e-06,304,0.020000010000000002,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 1e-06, 'max_iter': 304, 'tol': 0.020000010000000002}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02669103940327962,0.0012486156387081285,0.0173489252726237,0.009680546456379464,0.001,balanced,ovr,1e-06,304,0.03000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 1e-06, 'max_iter': 304, 'tol': 0.03000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03436509768168131,0.011823710520295492,0.011343161265055338,0.00047159529765035196,0.001,balanced,ovr,1e-06,304,0.04000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 1e-06, 'max_iter': 304, 'tol': 0.04000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.02602354685465495,0.0014152349905862595,0.015680869420369465,0.006605703665011429,0.001,balanced,ovr,1e-06,304,0.050000010000000004,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 1e-06, 'max_iter': 304, 'tol': 0.050000010000000004}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
0.03670001029968262,0.009038930719658594,0.016348520914713543,0.008266872679182267,0.001,balanced,ovr,1e-06,304,0.06000001,"{'C': 0.001, 'class_weight': 'balanced', 'decision_function_shape': 'ovr', 'gamma': 1e-06, 'max_iter': 304, 'tol': 0.06000001}",0.6666666666666676,0.6666666666666755,0.6666666666666744,0.6666666666666725,3.4843238183497246e-15,141,0.6666666666666825,0.6666666666666844,0.6666666666666844,0.6666666666666837,8.904883804795196e-16
