mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.0010013580322265625,3.371747880871523e-07,0.0006666183471679688,0.0004713705145349331,0.251,balanced,4126,0.020000010000000002,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.020000010000000002}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0006670157114664713,0.00047165142312590325,0.000333865483601888,0.00047215709491804224,0.251,balanced,4126,0.03000001,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.03000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0010006427764892578,8.485379419351666e-07,0.00033473968505859375,0.00047339340247436174,0.251,balanced,4126,0.04000001,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.04000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0016685326894124348,0.0004710893848110801,0.000667572021484375,0.0004720447033220132,0.251,balanced,4126,0.050000010000000004,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.050000010000000004}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0003330707550048828,0.0004710331789577517,0.0006669362386067709,0.00047159549854084375,0.251,balanced,4126,0.06000001,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.06000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0006671746571858724,0.00047176373437288107,0.0003341833750406901,0.0004726066613021584,0.251,balanced,4126,0.07000001,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.07000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.000333706537882487,0.0004719323117259841,0.001000801722208659,1.1239159602905075e-07,0.251,balanced,4126,0.08000001,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.08000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0006678104400634766,0.0004722135415005225,0.00033402442932128906,0.00047238187811010033,0.251,balanced,4126,0.09000000999999999,"{'C': 0.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.09000000999999999}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.006671349207560222,0.0033024745244482697,0.00033362706502278644,0.0004718199201299551,0.501,balanced,4126,1e-08,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 1e-08}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0013349056243896484,0.0004713705145349331,0.000667730967203776,0.0004721577370024199,0.501,balanced,4126,0.01000001,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.01000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0010009606679280598,8.104673248279548e-07,0.00033346811930338543,0.00047159513693789695,0.501,balanced,4126,0.020000010000000002,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.020000010000000002}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0006670157114664713,0.00047165182485899015,0.0006674925486246744,0.00047198899929551933,0.501,balanced,4126,0.03000001,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.03000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0010017553965250652,4.899036091938795e-07,0.0006670951843261719,0.0004717075687024718,0.501,balanced,4126,0.04000001,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.04000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0006679693857828776,0.00047232649465992486,0.0003333091735839844,0.00047137035374583886,0.501,balanced,4126,0.050000010000000004,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.050000010000000004}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8356500408830737,0.8716266587147756,0.8508367333922585,0.015212416444522911
0.0006672541300455729,0.0004718200807658439,0.00033346811930338543,0.0004715951369378969,0.501,balanced,4126,0.06000001,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.06000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0010009606679280598,6.836513890459241e-07,0.0003333886464436849,0.00047148274534186793,0.501,balanced,4126,0.07000001,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.07000001}",0.8447488584474886,0.826302729528536,0.7640449438202251,0.8118957608746943,0.0344624531260135,59,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0010010401407877605,4.899036091938795e-07,0.0006670951843261719,0.000471707528533926,0.501,balanced,4126,0.08000001,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.08000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0006673336029052734,0.00047187620627490306,0.0006670951843261719,0.000471707528533926,0.501,balanced,4126,0.09000000999999999,"{'C': 0.501, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.09000000999999999}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0050048828125,0.000816729560398881,0.0010004043579101562,3.8933590933214475e-07,0.751,balanced,4126,1e-08,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 1e-08}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0013349850972493489,0.00047148338834460097,0.0006671746571858724,0.000471763814700398,0.751,balanced,4126,0.01000001,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.01000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.001001437505086263,7.370009816086851e-07,0.0010007222493489583,2.9736021254650284e-07,0.751,balanced,4126,0.020000010000000002,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.020000010000000002}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.002001682917277018,0.0008162435076959942,0.0010006427764892578,0.0008175085101984755,0.751,balanced,4126,0.03000001,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.03000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.001001278559366862,5.619579801452537e-07,0.0006674925486246744,0.00047198851756015723,0.751,balanced,4126,0.04000001,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.04000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8364918466284699,0.8716266587147756,0.8511173353073905,0.014934934179498245
0.0010011990865071614,8.104673248279548e-07,0.00033354759216308594,0.000471707528533926,0.751,balanced,4126,0.050000010000000004,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.050000010000000004}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0010005633036295574,4.052336624139774e-07,0.0006674925486246744,0.0004719885978494184,0.751,balanced,4126,0.06000001,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.06000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0013360977172851562,0.0004723819182213035,0.0010006427764892578,0.000817216143245561,0.751,balanced,4126,0.07000001,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.07000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350873,0.8716266587147756,0.852931404076263,0.013287989519053895
0.0016682942708333333,0.0004719323518753975,0.0006672541300455729,0.0009436398402599102,0.751,balanced,4126,0.08000001,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.08000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0006669362386067709,0.000471595297650352,0.00033346811930338543,0.00047159513693789695,0.751,balanced,4126,0.09000000999999999,"{'C': 0.751, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.09000000999999999}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8411522633744848,0.8716266587147756,0.8526708075560622,0.013506969661208311
0.005004485448201497,4.052336624139774e-07,0.00033354759216308594,0.000471707528533926,1.001,balanced,4126,1e-08,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 1e-08}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.002335707346598307,0.00047176373437288107,0.0006674925486246744,0.0004719885978494184,1.001,balanced,4126,0.01000001,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.01000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0016674995422363281,0.0004730563879023501,0.0,0.0,1.001,balanced,4126,0.020000010000000002,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.020000010000000002}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0016684532165527344,0.0004717078900507154,0.00033346811930338543,0.0004715951369378969,1.001,balanced,4126,0.03000001,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.03000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0013343493143717449,0.0004719324723236172,0.0006671746571858724,0.00047176373437288107,1.001,balanced,4126,0.04000001,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.04000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0023345947265625,0.0018864930297430003,0.0013345877329508464,0.00047294383609024557,1.001,balanced,4126,0.050000010000000004,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.050000010000000004}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.001668691635131836,0.00047187636689163104,0.0003337860107421875,0.0004720447033220132,1.001,balanced,4126,0.06000001,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.06000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0013342698415120442,0.00047165134277924473,0.0003337860107421875,0.0004720447033220132,1.001,balanced,4126,0.07000001,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.07000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.001336812973022461,0.00047036563728203274,0.00033354759216308594,0.000471707528533926,1.001,balanced,4126,0.08000001,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.08000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.847447536835838,0.8716266587147756,0.8547692320431799,0.011954221419730088
0.0010005633036295574,4.899036091938795e-07,0.0010005633036295574,2.247831920581015e-07,1.001,balanced,4126,0.09000000999999999,"{'C': 1.001, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.09000000999999999}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.847447536835838,0.8716266587147756,0.8547692320431799,0.011954221419730088
0.00800760587056478,0.0016348215450997432,0.0006673336029052734,0.00047187636689163104,1.251,balanced,4126,1e-08,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 1e-08}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.002000729242960612,4.899036091938795e-07,0.0,0.0,1.251,balanced,4126,0.01000001,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.01000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0016685326894124348,0.0009435275289914031,0.0006664594014485677,0.00047125832401147537,1.251,balanced,4126,0.020000010000000002,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.020000010000000002}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0016682942708333333,0.00047210098942394396,0.0,0.0,1.251,balanced,4126,0.03000001,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.03000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0026693344116210938,0.0009437523121643287,0.000333706537882487,0.0004719323117259841,1.251,balanced,4126,0.04000001,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.04000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.847447536835838,0.8716266587147756,0.8547692320431799,0.011954221419730088
0.002668619155883789,0.0009439208644153845,0.001001119613647461,3.371747880871523e-07,1.251,balanced,4126,0.050000010000000004,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.050000010000000004}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0026693344116210938,0.0017013269932295268,0.0010007222493489583,2.247831920581015e-07,1.251,balanced,4126,0.06000001,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.06000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0009999275207519531,8.920806376395086e-07,0.0006679693857828776,0.00047232617373255044,1.251,balanced,4126,0.07000001,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.07000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8653673163418291,0.8508449566186141,0.010356826658021285
0.0013350645701090496,0.00047260666130215847,0.0010004043579101562,5.150429962800233e-07,1.251,balanced,4126,0.08000001,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.08000001}",0.8447488584474886,0.826302729528536,0.7777777777777782,0.8164355406953728,0.028194516661754147,11,0.8452335005789261,0.8419340529350872,0.8716266587147756,0.852931404076263,0.013287989519053928
0.0010016759236653645,1.1894408501860113e-06,0.0010001659393310547,0.0,1.251,balanced,4126,0.09000000999999999,"{'C': 1.251, 'class_weight': 'balanced', 'max_iter': 4126, 'tol': 0.09000000999999999}",0.8447488584474886,0.826302729528536,0.7640449438202251,0.8118957608746943,0.0344624531260135,59,0.8452335005789261,0.847447536835838,0.8716266587147756,0.8547692320431799,0.011954221419730088
