mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.0,0.0,0.0010009606679280598,1.1239159602905073e-06,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.8240534521158129,0.8526379624014555,0.8066037735849062,0.8278525060441787,0.018965995533849166,38,0.8154088500644414,0.822535211267605,0.8670620569940692,0.8350020394420387,0.02285577680553833
0.000667572021484375,0.00047204506458057644,0.0016677379608154297,0.0009435836494820669,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.8342728297632469,0.8760124610591901,0.8066037735849062,0.8390967373694622,0.02851219222976983,6,1.0,1.0,1.0,1.0,0.0
0.00033394495646158856,0.00047226948651407126,0.001667340596516927,0.000943358866291205,manhattan,10,uniform,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}",0.8240534521158129,0.8629057674125434,0.7746835443037979,0.8207371087855401,0.03605546520970768,64,0.8292974588938707,0.8267507705540814,0.8782417582417583,0.8447633292299036,0.02369564393443595
0.000333706537882487,0.0004719323117259841,0.001000801722208659,2.247831920581015e-07,manhattan,10,distance,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}",0.8043478260869565,0.8540988458123706,0.8066037735849062,0.8217457946720579,0.02296643362320743,58,1.0,1.0,1.0,1.0,0.0
0.0006679693857828776,0.00047232569234108,0.0016682942708333333,0.0009431904546773193,manhattan,11,uniform,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'uniform'}",0.8162496637072909,0.8526379624014555,0.8172043010752692,0.8287448008298761,0.01695187550465266,34,0.8164507680328442,0.8174692049272109,0.8735599487981796,0.8358266405860783,0.026684717410270967
0.00033394495646158856,0.00047226948651407126,0.002000570297241211,0.000817897428904365,manhattan,11,distance,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}",0.8162496637072909,0.8526379624014555,0.8172043010752692,0.8287448008298761,0.01695187550465266,34,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0013347466786702473,0.0004713142484024804,manhattan,12,uniform,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}",0.8360429870487738,0.8511035125893689,0.8280871670702185,0.8384538836211035,0.00954098885245554,9,0.824858757062146,0.8258158085569245,0.8540988458123706,0.834924470477147,0.013563959328871925
0.000667413075764974,0.0004719323518753975,0.001001596450805664,9.73339773330362e-07,manhattan,12,distance,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}",0.826027770215083,0.8526379624014555,0.8172043010752692,0.8320176381320707,0.015062126977969222,20,1.0,1.0,1.0,1.0,0.0
0.000333706537882487,0.0004719323117259841,0.0010008811950683594,8.485379419351666e-07,manhattan,13,uniform,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.8162496637072909,0.8540988458123706,0.8191365227537927,0.8298725251710578,0.017223997541952293,27,0.8389018940200037,0.8285574161003287,0.8670620569940691,0.8448404557048006,0.01627066334956013
0.0,0.0,0.0013341108957926433,0.0004719323117259841,manhattan,13,distance,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}",0.8162496637072909,0.841412327947337,0.8297872340425536,0.8291471076340048,0.010303641290258923,31,1.0,1.0,1.0,1.0,0.0
0.00033354759216308594,0.000471707528533926,0.0010006427764892578,5.150429962800233e-07,manhattan,14,uniform,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'uniform'}",0.856820107314318,0.8284417549167928,0.8172043010752691,0.8342254335815764,0.016668759313035485,16,0.8543007606787588,0.8215684877840295,0.8609656777196044,0.8456116420607976,0.017217437487862756
0.000333865483601888,0.00047215709491804224,0.0009996096293131511,1.3810910540408106e-06,manhattan,14,distance,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.8162496637072909,0.841412327947337,0.8191365227537927,0.8256262113401996,0.011258806581104949,47,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0016682942708333333,0.000943527629400796,manhattan,15,uniform,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.8377358490566036,0.8540988458123706,0.8191365227537927,0.8370641822507865,0.01426623778619964,13,0.8328579577866507,0.8174692049272109,0.8500861573808156,0.8334711066982257,0.013322871575627688
0.000667413075764974,0.00047193295411618867,0.0010000864664713542,4.052336624139774e-07,manhattan,15,distance,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.8162496637072909,0.8284417549167928,0.8191365227537927,0.8212848211936125,0.005211141237199181,60,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0010013580322265625,1.9466795466607238e-07,manhattan,16,uniform,"{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'uniform'}",0.8580894533406958,0.8540988458123706,0.8191365227537927,0.8438767522797594,0.017462140160978076,2,0.8311195445920296,0.8328579577866507,0.8368336025848143,0.8336037016544983,0.0023916124440149494
0.000667413075764974,0.0004719329541161886,0.0010004043579101562,5.150429962800233e-07,manhattan,16,distance,"{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'distance'}",0.8377358490566036,0.8540988458123706,0.8314087759815245,0.8411211254665656,0.009559895064730055,4,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0010008811950683594,5.840038639982171e-07,manhattan,17,uniform,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'uniform'}",0.8377358490566036,0.8431200701139351,0.8209806157354621,0.833999085585333,0.00940987285715844,17,0.8448835568101618,0.8225352112676049,0.8508161816891413,0.8394116499223028,0.012176744111570627
0.000333706537882487,0.0004719323117259841,0.0010004838307698567,4.49566384116203e-07,manhattan,17,distance,"{'metric': 'manhattan', 'n_neighbors': 17, 'weights': 'distance'}",0.8162496637072909,0.8175574798447297,0.8209806157354621,0.8182513549031017,0.0019911538088763954,67,1.0,1.0,1.0,1.0,0.0
0.00033394495646158856,0.00047226948651407126,0.001001278559366862,9.79807218387759e-07,manhattan,18,uniform,"{'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}",0.8477905073649754,0.8431200701139351,0.8297872340425536,0.8402757665256034,0.007614204295633708,5,0.8195669607056928,0.8328579577866507,0.8439439872960878,0.8321229685961438,0.009965440722143285
0.0,0.0,0.0013357798258463542,0.000471763814700398,manhattan,18,distance,"{'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}",0.8377358490566036,0.8431200701139351,0.8314087759815245,0.8374464112865107,0.004780492246955748,12,1.0,1.0,1.0,1.0,0.0
0.000333865483601888,0.00047215709491804224,0.0013341903686523438,0.0004722133007474379,manhattan,19,uniform,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'uniform'}",0.8377358490566036,0.8431200701139351,0.8108108108108111,0.8306371666019774,0.014105578684176646,25,0.8154088500644415,0.8285574161003287,0.8403196411047246,0.828095302423165,0.010175036096615018
0.000333706537882487,0.0004719323117259841,0.0013347466786702473,0.00047300004190295604,manhattan,19,distance,"{'metric': 'manhattan', 'n_neighbors': 19, 'weights': 'distance'}",0.8377358490566036,0.8304784406379208,0.8209806157354621,0.8297677963805513,0.006851659831047211,28,1.0,1.0,1.0,1.0,0.0
0.0006674925486246744,0.0004719885175601573,0.0016730626424153645,0.0009398343321902677,manhattan,20,uniform,"{'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'uniform'}",0.8377358490566036,0.8431200701139351,0.8209806157354621,0.833999085585333,0.00940987285715844,17,0.824858757062146,0.8276643990929698,0.8324199596192674,0.8283143719247944,0.0031208753621420073
0.0,0.0,0.0016677379608154297,0.00047187636689163104,manhattan,20,distance,"{'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'distance'}",0.8377358490566036,0.8431200701139351,0.8209806157354621,0.833999085585333,0.00940987285715844,17,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0010009606679280598,7.867411722033552e-07,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.7601995890813031,0.7865555874748635,0.7673568818514013,0.7713872721039735,0.011147791742593841,74,1.0,1.0,1.0,1.0,0.0
0.0003337860107421875,0.0004720447033220132,0.0010011990865071614,4.899036091938795e-07,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.7601995890813031,0.7865555874748635,0.7673568818514013,0.7713872721039735,0.011147791742593841,74,1.0,1.0,1.0,1.0,0.0
0.0003337860107421875,0.0004720447033220132,0.001001119613647461,7.786718186642895e-07,euclidean,2,uniform,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.7484197218710492,0.7891296869625042,0.7446504992867334,0.7607997605721344,0.02015310696209313,77,0.8999999999999995,0.8645161290322573,0.8999999999999999,0.8881720430107523,0.016727257189359416
0.0006681283315022787,0.00047243808393472315,0.0020012855529785156,0.000817021475307468,euclidean,2,distance,"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.7601995890813031,0.7865555874748635,0.7673568818514013,0.7713872721039735,0.011147791742593841,74,1.0,1.0,1.0,1.0,0.0
0.0006672541300455729,0.00047181996028893236,0.0010007222493489583,4.49566384116203e-07,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.8463040446304045,0.8198250728862974,0.8043478260869569,0.823571423990948,0.01731563086874819,50,0.8824114451839946,0.8592713998361016,0.8782417582417583,0.8733082010872848,0.010070432440995406
0.0003337860107421875,0.0004720447033220132,0.0010010401407877605,7.370009816086851e-07,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.8463040446304045,0.8198250728862974,0.8043478260869569,0.823571423990948,0.01731563086874819,50,1.0,1.0,1.0,1.0,0.0
0.00033354759216308594,0.000471707528533926,0.0010011990865071614,4.052336624139774e-07,euclidean,4,uniform,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'}",0.8540988458123705,0.7956989247311828,0.7461139896373061,0.7988542916736046,0.04409505332049007,72,0.854223320972393,0.8163033789806325,0.8653673163418291,0.8452980054316183,0.02100100680876436
0.000667730967203776,0.0004721571350483414,0.0016678174336751301,0.0009435274687457621,euclidean,4,distance,"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}",0.8676008006863025,0.8304784406379208,0.7835294117647064,0.8273833532580106,0.03435607714393993,41,1.0,1.0,1.0,1.0,0.0
0.0006678104400634766,0.00047221338099847975,0.0013346672058105469,0.00047221338099847975,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.8463040446304045,0.8304784406379209,0.7912087912087917,0.8227937380307342,0.023120563641993344,54,0.8592713998361016,0.8434430964760247,0.8615782664941785,0.8547642542687682,0.008060474294179198
0.00033394495646158856,0.00047226948651407126,0.0010009606679280598,4.49566384116203e-07,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.8463040446304045,0.8304784406379209,0.7912087912087917,0.8227937380307342,0.023120563641993344,54,1.0,1.0,1.0,1.0,0.0
0.0003337860107421875,0.0004720447033220132,0.0010015169779459636,4.49566384116203e-07,euclidean,6,uniform,"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}",0.8219880375961265,0.8216851730894839,0.7794316644113669,0.8078184430514208,0.01994857942052302,70,0.8436634211984476,0.8452335005789262,0.8659457858095096,0.8516142358622943,0.010154187321244804
0.000333706537882487,0.0004719323117259841,0.0016682147979736328,0.0004718769290497483,euclidean,6,distance,"{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}",0.8240534521158129,0.8304784406379208,0.8151774785801719,0.82326975867548,0.006264725042557445,52,1.0,1.0,1.0,1.0,0.0
0.0003333886464436849,0.00047148274534186793,0.0010007222493489583,4.052336624139774e-07,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.8162496637072909,0.8396197485433917,0.7912087912087917,0.8157939078058207,0.019745528531478714,69,0.8441716039688766,0.8319988458486611,0.8735599487981796,0.8499101328719059,0.017445713037368103
0.000333706537882487,0.0004719323117259841,0.0010007222493489583,7.370009816086851e-07,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.8260277702150829,0.8396197485433917,0.7912087912087917,0.8190667451080157,0.020350916798375234,66,1.0,1.0,1.0,1.0,0.0
0.0006678104400634766,0.0004722135415005225,0.001668691635131836,0.0009435837699661708,euclidean,8,uniform,"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'uniform'}",0.8240534521158129,0.8494897959183673,0.7884856070087612,0.8208093043449153,0.024984823094250406,63,0.8228751784774923,0.8228751784774923,0.8596961572832886,0.8351488380794244,0.017357575869003175
0.0006670951843261719,0.0004717075687024718,0.0010017553965250652,4.49566384116203e-07,euclidean,8,distance,"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}",0.8140814081408141,0.8526379624014555,0.7938021454112042,0.820282812590166,0.024394182241694713,65,1.0,1.0,1.0,1.0,0.0
0.000333706537882487,0.00047193231172598405,0.0010013580322265625,5.150429962800233e-07,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.8260277702150829,0.8304784406379209,0.7962747380675208,0.8176817443160949,0.015153093636072673,68,0.8215684877840296,0.8276643990929698,0.8615782664941785,0.836937051123726,0.017600798369607835
0.00033362706502278644,0.0004718199201299551,0.0010004838307698567,9.79807218387759e-07,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.8260277702150829,0.841412327947337,0.7962747380675208,0.821341433870073,0.01870565219369716,59,1.0,1.0,1.0,1.0,0.0
0.00033354759216308594,0.000471707528533926,0.0013338724772135417,0.0004717637343728811,euclidean,10,uniform,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.8463040446304045,0.8284417549167927,0.8019801980198024,0.8256728330781288,0.018182465415740992,46,0.8185305399822949,0.8195669607056928,0.854803333820734,0.8309669448362406,0.0168601823209603
0.0006676514943440756,0.000472100989423944,0.0010005633036295574,4.899036091938795e-07,euclidean,10,distance,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.8260277702150829,0.8431200701139351,0.8191365227537929,0.8294706482931979,0.010081179219593473,30,1.0,1.0,1.0,1.0,0.0
0.00033346811930338543,0.0004715951369378969,0.001000801722208659,1.1069288474070324e-06,euclidean,11,uniform,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'uniform'}",0.8162496637072909,0.8554913294797689,0.7962747380675208,0.8227809896427831,0.024589951116826263,56,0.8276643990929698,0.8225352112676049,0.8852920478536241,0.8451638860713997,0.028452055203473516
0.0,0.0,0.0013357798258463542,0.000472101390774474,euclidean,11,distance,"{'metric': 'euclidean', 'n_neighbors': 11, 'weights': 'distance'}",0.8162496637072909,0.8554913294797689,0.7962747380675208,0.8227809896427831,0.024589951116826263,56,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.001000801722208659,9.199648620915592e-07,euclidean,12,uniform,"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}",0.826027770215083,0.8526379624014555,0.8043478260869569,0.8277675637557692,0.019732234549564447,40,0.8347878423111638,0.8205793341980104,0.8665105386416861,0.8406259050502868,0.0192003666253388
0.0003337860107421875,0.0004720447033220132,0.001001278559366862,9.602742174144245e-07,euclidean,12,distance,"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}",0.8162496637072909,0.8665105386416861,0.7962747380675208,0.8264692373374745,0.029546434110598457,45,1.0,1.0,1.0,1.0,0.0
0.0006672541300455729,0.00047182056267318226,0.0016682942708333333,0.0009436960812340847,euclidean,13,uniform,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",0.806700345652752,0.8554913294797689,0.808755760368664,0.8237106880794518,0.022557568531345003,49,0.8002810962754736,0.8103031165504475,0.8735599487981796,0.8280480538747002,0.03244081438807565
0.00033362706502278644,0.0004718199201299551,0.0013343493143717449,0.00047210090915379704,euclidean,13,distance,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'distance'}",0.8162496637072909,0.8554913294797689,0.808755760368664,0.826906947428285,0.02050392619260359,43,1.0,1.0,1.0,1.0,0.0
0.00033362706502278644,0.0004718199201299551,0.0010009606679280598,1.1239159602905075e-07,euclidean,14,uniform,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.826027770215083,0.8540988458123706,0.808755760368664,0.8297137054864333,0.01867565185509909,29,0.8121337981161454,0.8154088500644414,0.8786562409498987,0.8353996297101619,0.030616251711308558
0.001001119613647461,9.73339773330362e-07,0.0020023187001546225,0.0014152356332318282,euclidean,14,distance,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}",0.826027770215083,0.8554913294797689,0.808755760368664,0.8301797847304798,0.019285812547682465,26,1.0,1.0,1.0,1.0,0.0
0.000333706537882487,0.00047193231172598405,0.0020017623901367188,0.0008175082320683872,euclidean,15,uniform,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.8162496637072909,0.8665105386416861,0.832957110609481,0.838595641483577,0.02093957887221509,8,0.8381171067738226,0.8194387405886373,0.857461957280469,0.8383392682143097,0.01552370807673921
0.0,0.0,0.001000801722208659,2.247831920581015e-07,euclidean,15,distance,"{'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.8162496637072909,0.8540988458123706,0.832957110609481,0.834441314544839,0.015518844750686154,15,1.0,1.0,1.0,1.0,0.0
0.000333706537882487,0.00047193231172598405,0.0010007222493489583,2.9736021254650284e-07,euclidean,16,uniform,"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}",0.826027770215083,0.8665105386416861,0.8209806157354621,0.837909306926592,0.020390987904197994,11,0.8068675852921663,0.8294305112927802,0.8386171281021374,0.8249717415623613,0.013339636121779387
0.000333706537882487,0.0004719323117259841,0.0013349850972493489,0.00047249426970612934,euclidean,16,distance,"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'distance'}",0.8162496637072909,0.8554913294797689,0.8209806157354621,0.8309482219297059,0.017515000060638525,24,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0010000069936116536,8.104673248279548e-07,euclidean,17,uniform,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'uniform'}",0.8279168886521043,0.8447488584474886,0.8209806157354621,0.8312577469996033,0.009978580239861881,22,0.8319988458486611,0.8194387405886373,0.8470555785408909,0.8328310549927297,0.011289873446732749
0.0006672541300455729,0.0004718202815606281,0.002001206080118815,0.0008168267687079707,euclidean,17,distance,"{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'distance'}",0.8162496637072909,0.8324199596192674,0.8209806157354621,0.8232259865631744,0.006800702177259698,53,1.0,1.0,1.0,1.0,0.0
0.0003342628479003906,0.0004727190528981875,0.002335230509440104,0.0012486155324827656,euclidean,18,uniform,"{'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}",0.8279168886521043,0.8447488584474886,0.808755760368664,0.8272164724981825,0.014687054753625183,42,0.8195669607056928,0.8234802590348855,0.8455353364367328,0.8295275187257705,0.011431422975111719
0.000333706537882487,0.0004719323117259841,0.0020020008087158203,0.0008168270161409771,euclidean,18,distance,"{'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}",0.8183254344391785,0.8568201073143179,0.808755760368664,0.8280464864112659,0.020778902793667373,37,1.0,1.0,1.0,1.0,0.0
0.000333865483601888,0.00047215709491804224,0.002335707346598307,0.0012476599275992315,euclidean,19,uniform,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'uniform'}",0.8279168886521043,0.8360429870487738,0.8227424749163882,0.8289262310953809,0.005471237045444909,32,0.8195669607056928,0.825308179527344,0.8411422234543942,0.828672454562477,0.009123659739121114
0.00033354759216308594,0.000471707528533926,0.0013346672058105469,0.0004727190528981875,euclidean,19,distance,"{'metric': 'euclidean', 'n_neighbors': 19, 'weights': 'distance'}",0.8162496637072909,0.8240534521158129,0.8227424749163882,0.821008059400754,0.0034172098654370073,61,1.0,1.0,1.0,1.0,0.0
0.00033354759216308594,0.000471707528533926,0.001001437505086263,6.836513890459241e-07,euclidean,20,uniform,"{'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'uniform'}",0.8162496637072909,0.8342728297632469,0.832957110609481,0.8278053339664135,0.008213974079940047,39,0.8068675852921663,0.8244043520176279,0.8515296098793151,0.8276005157297032,0.01837272810284421
0.0003341833750406901,0.0004726066613021584,0.0016686121622721355,0.0009434712980527899,euclidean,20,distance,"{'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'distance'}",0.8162496637072909,0.8240534521158129,0.8227424749163882,0.821008059400754,0.0034172098654370073,61,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0013344287872314453,0.0004722133007474379,chebyshev,1,uniform,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}",0.7542468856172139,0.7835294117647059,0.6766917293233087,0.7384099935281001,0.04499511563085388,87,1.0,1.0,1.0,1.0,0.0
0.00033402442932128906,0.00047238187811010033,0.0010016759236653645,9.199648620915592e-07,chebyshev,1,distance,"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}",0.7542468856172139,0.7835294117647059,0.6766917293233087,0.7384099935281001,0.04499511563085388,87,1.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0013341108957926433,0.00047159529765035196,chebyshev,2,uniform,"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'uniform'}",0.667147493689145,0.6671474936891453,0.6371681415929203,0.6572369640705584,0.014102930885982221,120,0.8421052631578939,0.8717948717948709,0.8789808917197451,0.8642936755575032,0.01596149437869207
0.0003337860107421875,0.0004720447033220132,0.0010017553965250652,7.867411722033552e-07,chebyshev,2,distance,"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}",0.7735191637630661,0.7381546134663342,0.6861499364675988,0.7327998796404517,0.03583264423185943,93,1.0,1.0,1.0,1.0,0.0
