mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.0006672541300455729,0.0004718199602889324,0.00033362706502278644,0.0004718199201299551,balanced,gini,17,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 17}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0006676514943440756,0.000472100909153797,0.000667572021484375,0.00047204534555926787,balanced,gini,18,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0013345877329508464,0.00047159517711601586,0.0006668567657470703,0.00047153903155141864,balanced,gini,19,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 19}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.001001278559366862,4.052336624139774e-07,0.000333865483601888,0.00047215709491804224,balanced,gini,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0013345877329508464,0.0004727753388713121,0.000333706537882487,0.0004719323117259841,balanced,gini,21,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 21}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.001001596450805664,0.0008179948149980116,0.000667413075764974,0.0004719323117259841,balanced,gini,22,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 22}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010004838307698567,5.619579801452537e-07,0.00033354759216308594,0.000471707528533926,balanced,gini,23,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 23}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0013346672058105469,0.0004710332191838044,0.0006678104400634766,0.00047221378225348435,balanced,gini,24,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 24}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0003333886464436849,0.00047148274534186793,0.0006678104400634766,0.0004722133007474379,balanced,gini,25,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 25}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0013359387715657551,0.00047114657596417054,0.000333706537882487,0.0004719323117259841,balanced,gini,26,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 26}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010009606679280598,2.9736021254650284e-07,0.0003333886464436849,0.00047148274534186793,balanced,gini,27,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 27}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.000333865483601888,0.00047215709491804224,0.000667413075764974,0.0004719329541161886,balanced,gini,28,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 28}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0006672541300455729,0.0004718200807658439,0.000333706537882487,0.0004719323117259841,balanced,gini,29,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 29}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0006671746571858724,0.000943527448663881,0.0010003248850504558,8.104673248279548e-07,balanced,gini,30,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 30}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.001001437505086263,0.0008173136414277528,0.0006670951843261719,0.000471707528533926,balanced,gini,31,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 31}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.001000801722208659,0.0008174108652709653,0.0006668567657470703,0.0004715389511856095,balanced,gini,32,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 32}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0013345082600911458,0.0004713142484024804,0.00033322970072428387,0.0004712579621498098,balanced,gini,33,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 33}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0006672541300455729,0.00047181996028893236,0.0006671746571858724,0.000471763814700398,balanced,gini,34,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 34}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010017553965250652,0.0008178974134600433,0.001000801722208659,0.0008173134559634954,balanced,gini,35,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 35}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.00033394495646158856,0.00047226948651407126,0.0006669362386067709,0.00047159517711601586,balanced,gini,36,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 36}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0006670157114664713,0.00047165158381917905,0.0003341833750406901,0.00047260666130215836,balanced,gini,37,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 37}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.00033362706502278644,0.0004718199201299551,0.001001437505086263,6.25769923052137e-07,balanced,gini,38,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 38}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010006427764892578,0.000817118757102258,0.0010008811950683594,0.0008172160736881718,balanced,gini,39,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 39}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010007222493489583,2.247831920581015e-07,0.00033354759216308594,0.000471707528533926,balanced,gini,40,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 40}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010006427764892578,0.0008169240891517362,0.0006670951843261719,0.000471707528533926,balanced,gini,41,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 41}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.001335461934407552,0.00047064062362938677,0.0010005633036295574,0.0008168267687079707,balanced,gini,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 42}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0013345082600911458,0.00047198851756015723,0.0006671746571858724,0.00047176421633777734,balanced,gini,43,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 43}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0006674925486246744,0.0004719885175601573,0.0006672541300455729,0.0004718202815606281,balanced,gini,44,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 44}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0013346672058105469,0.00047153903155141864,0.0006671746571858724,0.000943527448663881,balanced,gini,45,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 45}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.001000801722208659,2.9736021254650284e-07,0.00033283233642578125,0.00047069600416966455,balanced,gini,46,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 46}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010009606679280598,1.1239159602905075e-07,0.000333706537882487,0.0004719323117259841,balanced,gini,47,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 47}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0003333091735839844,0.00047137035374583886,0.0006674925486246744,0.0004719885978494184,balanced,gini,48,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 48}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.000667730967203776,0.0004721572554392185,0.00033354759216308594,0.000471707528533926,balanced,gini,49,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 49}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0006672541300455729,0.00047181992012995503,0.0003337860107421875,0.0004720447033220132,balanced,gini,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 50}",0.70218663381583,0.6764966086700088,0.6397188049209142,0.6729373844422565,0.025600316531888136,158,1.0,1.0,1.0,1.0,0.0
0.0010008811950683594,3.371747880871523e-07,0.0,0.0,balanced,entropy,1,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 1}",0.7149972329828443,0.7017913593256059,0.7237813884785826,0.7134809382449219,0.009032201302618217,104,0.7739005374309272,0.7731081171660295,0.7600950118764846,0.7690345554911472,0.006329484576061176
0.0006673336029052734,0.0004718761259665186,0.00033354759216308594,0.000471707528533926,balanced,entropy,2,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2}",0.7149972329828443,0.7575008824567594,0.7237813884785826,0.7321275141689856,0.01835038086141169,93,0.7739005374309272,0.7539563551557547,0.7600950118764846,0.7626506348210554,0.008340304076488652
0.000333706537882487,0.0004719323117259841,0.0006669362386067709,0.00047159549854084375,balanced,entropy,3,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3}",0.7777146105741899,0.754246885617214,0.7294117647058829,0.7538918279668361,0.019700402079349005,52,0.8884207358362795,0.8488372093023251,0.8538667967797025,0.8637082473061023,0.01759459205861751
0.0010011990865071614,1.1239159602905075e-07,0.0006673336029052734,0.00047187636689163104,balanced,entropy,4,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4}",0.7507263219058687,0.8069554966106691,0.7777777777777783,0.7784894608349663,0.023008280271655298,1,0.906338977970927,0.8832816880625641,0.8891928864569083,0.8929378508301332,0.009778487377814475
0.0010004838307698567,0.0008170214366552674,0.0013344287872314453,0.00047255047552836746,balanced,entropy,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5}",0.7683235046335298,0.7835294117647059,0.7700000000000006,0.7739672984638725,0.006816774568072239,2,0.9486597001363013,0.9185076810534014,0.9388541165142033,0.9353404992346354,0.01255773847698033
0.0010009606679280598,2.247831920581015e-07,0.00033362706502278644,0.0004718199201299551,balanced,entropy,6,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 6}",0.787338129496403,0.7767375886524823,0.7435508345978762,0.7693148757764041,0.018617234867686194,3,0.975963432894633,0.9542483660130718,0.9868421052631579,0.9723513013902876,0.013549257792198148
0.0013338724772135417,0.0012482333509953166,0.0013345082600911458,0.00047215709491804224,balanced,entropy,7,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7}",0.787338129496403,0.7601995890813033,0.7335329341317371,0.760467727005509,0.021943576220525188,47,0.993103448275862,0.9542483660130718,1.0,0.982450604762978,0.02013976678615317
0.0006672541300455729,0.0004718199602889324,0.000333865483601888,0.00047215709491804224,balanced,entropy,8,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 8}",0.8004554511813264,0.7505070993914806,0.7335329341317371,0.7616140550699848,0.028406541563723388,45,1.0,0.9733333333333332,1.0,0.991111111111111,0.01257078722109426
0.0006678899129231771,0.00047226948651407126,0.00033394495646158856,0.00047226948651407126,balanced,entropy,9,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 9}",0.8004554511813264,0.7505070993914806,0.7335329341317371,0.7616140550699848,0.028406541563723388,45,1.0,0.9874834797481147,1.0,0.9958278265827049,0.005900344231311244
0.0006682078043619791,0.0004724946306209645,0.0006673336029052734,0.0004718766078166204,balanced,entropy,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006680488586425781,0.0004723819182213035,0.000333865483601888,0.00047215709491804224,balanced,entropy,11,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 11}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.001001437505086263,4.899036091938795e-07,0.0006673336029052734,0.00047187620627490306,balanced,entropy,12,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0016694068908691406,0.00047238251988894215,0.0010004043579101562,0.0008173138423473174,balanced,entropy,13,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 13}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006670951843261719,0.000471707528533926,0.0006672541300455729,0.0004718199602889324,balanced,entropy,14,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 14}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0010009606679280598,0.0008169243056298289,0.0010011990865071614,0.0008176054404971787,balanced,entropy,15,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006674925486246744,0.0004719885175601573,0.0006671746571858724,0.00047176373437288107,balanced,entropy,16,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 16}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006678899129231771,0.00047226952663482016,0.00033346811930338543,0.00047159513693789695,balanced,entropy,17,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 17}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006679693857828776,0.00047232569234108,0.00033394495646158856,0.00047226948651407126,balanced,entropy,18,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 18}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0013343493143717449,0.0004722696469970464,0.0010004043579101562,0.0008166321394313058,balanced,entropy,19,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 19}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0010004043579101562,0.0008171188962335985,0.0013345082600911458,0.00047198859784941836,balanced,entropy,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006671746571858724,0.0004717639753553908,0.000667572021484375,0.00047204534555926787,balanced,entropy,21,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 21}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006815592447916666,0.00048221249830631183,0.0006538232167561849,0.00046261537321232974,balanced,entropy,22,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 22}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0010015169779459636,9.79807218387759e-07,0.00033346811930338543,0.00047159513693789695,balanced,entropy,23,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 23}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0010015169779459636,4.899036091938795e-07,0.0003333091735839844,0.00047137035374583886,balanced,entropy,24,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 24}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.000333865483601888,0.00047215709491804224,0.0006662209828694662,0.0004710930047101247,balanced,entropy,25,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 25}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006680488586425781,0.0004723820385548925,0.00033322970072428387,0.0004712579621498098,balanced,entropy,26,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 26}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006676514943440756,0.000472101390774474,0.000333706537882487,0.0004719323117259841,balanced,entropy,27,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 27}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0010013580322265625,0.0008174108111836618,0.0013352235158284504,0.00047215725543921846,balanced,entropy,28,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 28}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006679693857828776,0.00047232593303687655,0.000333865483601888,0.00047215709491804224,balanced,entropy,29,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 29}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006672541300455729,0.0004718202815606281,0.00033402442932128906,0.00047238187811010033,balanced,entropy,30,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 30}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.001001437505086263,4.49566384116203e-07,0.00033362706502278644,0.0004718199201299551,balanced,entropy,31,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 31}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.000667572021484375,0.00047204506458057644,0.0003337860107421875,0.0004720447033220132,balanced,entropy,32,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 32}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0020023187001546225,0.0008173139659901019,0.001000801722208659,0.0008168269310858897,balanced,entropy,33,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 33}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0010010401407877605,1.1239159602905075e-07,0.00033354759216308594,0.000471707528533926,balanced,entropy,34,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 34}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.00033362706502278644,0.0004718199201299551,0.0010022322336832683,2.247831920581015e-07,balanced,entropy,35,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 35}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.0006673336029052734,0.0004718766078166204,0.000667730967203776,0.0004721577370024199,balanced,entropy,36,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 36}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.00133514404296875,0.0004727194136414037,0.0006667772928873698,0.0009429654906837359,balanced,entropy,37,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 37}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
0.000667413075764974,0.0004719323518753975,0.0010007222493489583,2.9736021254650284e-07,balanced,entropy,38,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 38}",0.8004554511813264,0.7637614678899082,0.7335329341317371,0.7660504346087148,0.02734048660111413,4,1.0,1.0,1.0,1.0,0.0
