mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator__criterion,param_base_estimator__max_depth,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.0050042470296223955,1.1239159602905075e-07,0.0010010401407877605,1.1239159602905075e-07,gini,1,0.02,5,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 5}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.010008891423543295,1.1239159602905075e-07,0.0010010401407877605,2.9736021254650284e-07,gini,1,0.02,10,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 10}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.020017703374226887,1.1239159602905075e-07,0.0016681353251139324,0.0004718199602889324,gini,1,0.02,20,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 20}",0.7008356545961002,0.7671616699355561,0.7242603550295863,0.7307793871464093,0.027517382154846455,1248,0.7806310716168376,0.8135103528926183,0.760955545008701,0.785032323172719,0.021679948022269722
0.030026992162068684,4.49566384116203e-07,0.0020017623901367188,3.371747880871523e-07,gini,1,0.02,30,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 30}",0.7008356545961002,0.7671616699355561,0.7242603550295863,0.7307793871464093,0.027517382154846455,1248,0.7806310716168376,0.8135103528926183,0.760955545008701,0.785032323172719,0.021679948022269722
0.04470721880594889,0.00047215725543921846,0.002669254938761393,0.00047181996028893236,gini,1,0.02,45,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 45}",0.7008356545961002,0.7671616699355561,0.7735191637630665,0.7470632908599566,0.03289157819825735,927,0.7806310716168376,0.8135103528926183,0.8439439872960878,0.8126951372685146,0.025853816679390507
0.05972043673197428,0.0004714827453418679,0.003002723058064779,2.247831920581015e-07,gini,1,0.02,60,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 60}",0.7008356545961002,0.8175574798447298,0.7735191637630665,0.7639313098791427,0.04822284740431389,456,0.7806310716168376,0.8353208795753768,0.8439439872960878,0.8199653128294341,0.028035410888360292
0.08874789873758952,0.012982993589017975,0.004003286361694336,3.8933590933214475e-07,gini,1,0.02,80,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 80}",0.7589743589743589,0.8304784406379209,0.7735191637630665,0.787715743262975,0.030906108253547115,168,0.848837209302325,0.8294305112927803,0.8554913294797688,0.844586350024958,0.011055735000164685
0.09975711504618327,0.014396301935857767,0.004003365834554036,2.247831920581015e-07,gini,1,0.02,90,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 90}",0.7589743589743589,0.8304784406379209,0.8108108108108111,0.8000435604688411,0.030214423449441478,91,0.848837209302325,0.8353208795753768,0.8508161816891413,0.844991423522281,0.006885668599765735
0.10609682401021321,0.00921051613933009,0.004337310791015625,0.00047187620627490306,gini,1,0.02,100,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.02, 'n_estimators': 100}",0.7676348547717842,0.8431200701139351,0.8108108108108111,0.80717361066367,0.03098591337613654,48,0.8543007606787589,0.8404188917400646,0.8508161816891413,0.848511944702655,0.00589681848543154
0.003002802530924479,1.1239159602905075e-07,0.0020023187001546225,4.052336624139774e-07,gini,1,0.04,1,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 1}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.005004485448201497,0.0014160217718940649,0.0010010401407877605,0.0008176055331961961,gini,1,0.04,2,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 2}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.005004485448201497,1.1239159602905075e-07,0.0010009606679280598,2.247831920581015e-07,gini,1,0.04,5,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 5}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.010008811950683594,1.9466795466607238e-07,0.0010010401407877605,2.247831920581015e-07,gini,1,0.04,10,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 10}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.02001786231994629,1.9466795466607238e-07,0.001668373743693034,0.0004716513427792448,gini,1,0.04,20,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 20}",0.7008356545961002,0.7671616699355561,0.7735191637630665,0.7470632908599566,0.03289157819825735,927,0.7806310716168376,0.8135103528926183,0.8439439872960878,0.8126951372685146,0.025853816679390507
0.04170433680216471,0.011907588599747228,0.0016681353251139324,0.00047148278552956437,gini,1,0.04,30,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 30}",0.7008356545961002,0.8175574798447298,0.7735191637630665,0.7639313098791427,0.04822284740431389,456,0.7806310716168376,0.8353208795753768,0.8439439872960878,0.8199653128294341,0.028035410888360292
0.04504084587097168,0.0,0.0020017623901367188,1.9466795466607238e-07,gini,1,0.04,45,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 45}",0.7589743589743589,0.8431200701139351,0.7735191637630665,0.7919470324677567,0.03677848268917686,149,0.848837209302325,0.8404188917400646,0.8554913294797688,0.8482491435073861,0.006167331183404912
0.05972067515055338,0.0004716514231259032,0.003002643585205078,1.9466795466607238e-07,gini,1,0.04,60,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 60}",0.7645033112582782,0.8431200701139351,0.7735191637630665,0.7937976321991511,0.03517705936748096,137,0.8536747835097321,0.8345183326362743,0.8665105386416861,0.8515678849292309,0.013145457453548138
0.07940506935119629,0.00047187620627490306,0.0036701361338297525,0.0004719885978494184,gini,1,0.04,80,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 80}",0.7827502034174124,0.8540988458123706,0.7605633802816906,0.7992968735956515,0.039910209397424644,95,0.8592713998361016,0.8396689577780888,0.8665105386416861,0.8551502987519588,0.011338877705297835
0.0894149939219157,0.00047176373437288107,0.004337151845296224,0.00047181996028893236,gini,1,0.04,90,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 90}",0.7922042272852045,0.8540988458123706,0.757211538461539,0.801353190073664,0.04004177868981976,87,0.859835100117785,0.8448835568101617,0.8721272834413671,0.8589486467897712,0.011139853673964877
0.09942356745402019,0.00047142655959197545,0.004337151845296224,0.00047181996028893236,gini,1,0.04,100,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.04, 'n_estimators': 100}",0.801889413726035,0.8540988458123706,0.7572115384615389,0.8045949260311321,0.03955900608555294,68,0.8649418822647162,0.8448835568101617,0.8721272834413671,0.8606509075054151,0.011528645727857872
0.0013343493143717449,0.0004719324723236172,0.0006672541300455729,0.0004718199602889324,gini,1,0.08,1,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 1}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.0026686986287434897,0.000472100909153797,0.0,0.0,gini,1,0.08,2,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 2}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.005337635676066081,0.000472100909153797,0.0006673336029052734,0.0004718761259665186,gini,1,0.08,5,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 5}",0.7008356545961002,0.7671616699355561,0.7242603550295863,0.7307793871464093,0.027517382154846455,1248,0.7806310716168376,0.8135103528926183,0.760955545008701,0.785032323172719,0.021679948022269722
0.010008891423543295,1.1239159602905075e-07,0.001000801722208659,2.9736021254650284e-07,gini,1,0.08,10,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 10}",0.7008356545961002,0.7671616699355561,0.7242603550295863,0.7307793871464093,0.027517382154846455,1248,0.7806310716168376,0.8135103528926183,0.760955545008701,0.785032323172719,0.021679948022269722
0.020017703374226887,2.9736021254650284e-07,0.0016684532165527344,0.0004718761259665186,gini,1,0.08,20,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 20}",0.7589743589743589,0.8175574798447298,0.8108108108108111,0.7957187760711202,0.026207621107873533,120,0.848837209302325,0.8353208795753768,0.8508161816891413,0.844991423522281,0.006885668599765735
0.030026912689208984,3.8933590933214475e-07,0.0016684532165527344,0.0004718761259665186,gini,1,0.08,30,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 30}",0.776495278069255,0.8431200701139351,0.7735191637630665,0.7978114723300981,0.03216027034679186,111,0.8536747835097321,0.8396689577780888,0.8665105386416861,0.8532847599765024,0.010961499428503186
0.04504100481669108,1.1239159602905075e-07,0.0023353099822998047,0.00047187620627490306,gini,1,0.08,45,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 45}",0.7735191637630663,0.8540988458123706,0.7508690614136737,0.7930024119367947,0.04430918811461075,141,0.8706877028761223,0.8508039036719787,0.8665105386416861,0.8626673817299291,0.008560325499417473
0.05972043673197428,0.0004716513427792448,0.0030028820037841797,3.8933590933214475e-07,gini,1,0.08,60,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 60}",0.8118143459915611,0.8431200701139351,0.7673568818514014,0.8075960258374268,0.031042160372249102,45,0.8654416123295785,0.8501633290725743,0.8782417582417583,0.8646155665479703,0.011477842708953205
0.09308481216430664,0.009282330379512038,0.003336191177368164,0.00047238187811010033,gini,1,0.08,80,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 80}",0.8118143459915611,0.841412327947337,0.7807228915662655,0.811442941794843,0.024751674517684397,28,0.8649418822647162,0.8501633290725743,0.8782417582417583,0.864448989859683,0.01146826791177655
0.08974806467692058,0.00047181996028893236,0.004337310791015625,0.0004718761259665186,gini,1,0.08,90,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 90}",0.8094415659182498,0.841412327947337,0.7673568818514014,0.8062302312034075,0.030286952973772752,52,0.8768768768768762,0.8501633290725743,0.8839404217667011,0.8703268759053838,0.014546474538797387
0.09975751241048177,0.00047226948651407126,0.004670937856038411,0.0004719323117259841,gini,1,0.08,100,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.08, 'n_estimators': 100}",0.8094415659182498,0.841412327947337,0.7938021454112042,0.8149724670909457,0.019808674481707356,16,0.8768768768768762,0.8501633290725743,0.8839404217667011,0.8703268759053838,0.014546474538797387
0.0016679763793945312,0.0009439208644153845,0.0013345082600911458,0.0004714827453418679,gini,1,0.16,1,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 1}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.0023353894551595054,0.00047181996028893236,0.0006671746571858724,0.00047176373437288107,gini,1,0.16,2,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 2}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.005671501159667969,0.000471707528533926,0.00033354759216308594,0.000471707528533926,gini,1,0.16,5,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 5}",0.7008356545961002,0.7671616699355561,0.7735191637630665,0.7470632908599566,0.03289157819825735,927,0.7806310716168376,0.8135103528926183,0.8439439872960878,0.8126951372685146,0.025853816679390507
0.01601401964823405,0.008493320522550243,0.0016682147979736328,0.0009435836896434366,gini,1,0.16,10,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 10}",0.747087755630339,0.806955496610669,0.7735191637630665,0.7758637873246569,0.02454670754966002,291,0.8715454344461634,0.8389018940200037,0.8554913294797688,0.8553128859819786,0.013327266897855393
0.02669072151184082,0.009436510796203055,0.0013346672058105469,0.0004718761259665186,gini,1,0.16,20,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 20}",0.7922042272852045,0.8540988458123706,0.7735191637630665,0.8067441405865656,0.034442188888019344,51,0.8659295599326348,0.8345183326362743,0.8665105386416861,0.8556528104035318,0.01494621461410028
0.030026753743489582,4.49566384116203e-07,0.0016682942708333333,0.0004717637343728811,gini,1,0.16,30,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 30}",0.7993177942012507,0.8431200701139351,0.7835294117647064,0.8087595865731676,0.025208055721588008,39,0.8644299377561859,0.8555095040731735,0.8782417582417583,0.8660604000237059,0.009351743163732999
0.044373512268066406,0.000471707528533926,0.002669095993041992,0.0004717075687024718,gini,1,0.16,45,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 45}",0.7993177942012507,0.8431200701139351,0.7673568818514014,0.8034132956927362,0.03103388475930529,77,0.8765103731286565,0.8555095040731735,0.8897135223393202,0.8739111331803834,0.014084169662408188
0.07206511497497559,0.00928212466551486,0.0030029614766438804,2.9736021254650284e-07,gini,1,0.16,60,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 60}",0.7993177942012507,0.8431200701139351,0.7938021454112042,0.8121555315802743,0.022078013881894062,27,0.8827085852478832,0.8555095040731735,0.8839404217667011,0.8740528370292525,0.013121756821967603
0.07406759262084961,0.008492927163677048,0.003336191177368164,0.00047221338099847975,gini,1,0.16,80,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 80}",0.8094415659182498,0.8431200701139351,0.7807228915662655,0.8112203464624307,0.025477980379604793,29,0.8827085852478832,0.8555095040731735,0.8897135223393202,0.8759772038867922,0.014752679703679963
0.09441924095153809,0.011449605817065826,0.0036696592966715493,0.00047232569234108,gini,1,0.16,90,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 90}",0.8094415659182498,0.8431200701139351,0.7807228915662655,0.8112203464624307,0.025477980379604793,29,0.8827085852478832,0.8555095040731735,0.8897135223393202,0.8759772038867922,0.014752679703679963
0.08707880973815918,0.01769846795561805,0.004003763198852539,0.000817118757102258,gini,1,0.16,100,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.16, 'n_estimators': 100}",0.8094415659182498,0.8431200701139351,0.7807228915662655,0.8112203464624307,0.025477980379604793,29,0.8827085852478832,0.8555095040731735,0.8897135223393202,0.8759772038867922,0.014752679703679963
0.002001047134399414,0.0008169240891517362,0.0006673336029052734,0.0009437522318559391,gini,1,0.32,1,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 1}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.0020013650258382163,2.9736021254650284e-07,0.0006673336029052734,0.00047187620627490306,gini,1,0.32,2,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 2}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.006005207697550456,2.247831920581015e-07,0.0,0.0,gini,1,0.32,5,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 5}",0.7589743589743589,0.8304784406379209,0.7735191637630665,0.787715743262975,0.030906108253547115,168,0.848837209302325,0.8302843439534082,0.8439439872960878,0.841021846850607,0.007850960949722227
0.021352052688598633,0.008062633357269377,0.0016686121622721355,0.0004719893204521542,gini,1,0.32,10,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 10}",0.7894441325098259,0.8431200701139351,0.7673568818514014,0.8001084750439535,0.03181007136996864,90,0.8711217183770876,0.8396689577780888,0.8773825604082246,0.8627244121878004,0.016501818470771198
0.026022593180338543,0.007795458793177029,0.001334826151529948,0.0004717637343728811,gini,1,0.32,20,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 20}",0.8118143459915611,0.8554913294797689,0.7807228915662655,0.8161553348697478,0.030647015968741732,13,0.8772346265113858,0.8609233424421107,0.8897135223393202,0.8759571637642724,0.011788201670345921
0.030027071634928387,2.247831920581015e-07,0.0020018418629964194,2.247831920581015e-07,gini,1,0.32,30,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 30}",0.8219880375961263,0.8431200701139351,0.7938021454112042,0.8197435056091377,0.02017567172542047,7,0.882998581348465,0.8609233424421107,0.8897135223393202,0.8778784820432985,0.012298514200219365
0.04504060745239258,0.0,0.0026689370473225913,0.0004719323117259841,gini,1,0.32,45,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 45}",0.8094415659182498,0.8431200701139351,0.7938021454112042,0.8155440667417493,0.020573260165883955,14,0.8829985813484652,0.8664061369228535,0.8897135223393202,0.8797060802035462,0.00979588269223012
0.0593869686126709,0.0004717075687024718,0.0026688575744628906,0.0004718761259665186,gini,1,0.32,60,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 60}",0.8219880375961265,0.8431200701139351,0.7938021454112042,0.8197435056091377,0.020175671725420476,7,0.8888387824126264,0.8664061369228535,0.8897135223393202,0.8816528138916001,0.01078694153214331
0.08240834871927898,0.003303189013030018,0.00400392214457194,5.619579801452537e-07,gini,1,0.32,80,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 80}",0.8219880375961265,0.8431200701139351,0.7938021454112042,0.8197435056091377,0.020175671725420476,7,0.8888387824126264,0.8664061369228535,0.8897135223393202,0.8816528138916001,0.01078694153214331
0.09541940689086914,0.007548837748736775,0.004004160563151042,2.9736021254650284e-07,gini,1,0.32,90,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 90}",0.8219880375961265,0.8431200701139351,0.7938021454112042,0.8197435056091377,0.020175671725420476,7,0.8888387824126264,0.8664061369228535,0.8897135223393202,0.8816528138916001,0.01078694153214331
0.0990900198618571,4.052336624139774e-07,0.005004485448201497,4.49566384116203e-07,gini,1,0.32,100,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.32, 'n_estimators': 100}",0.8219880375961265,0.8431200701139351,0.7938021454112042,0.8197435056091377,0.020175671725420476,7,0.8888387824126264,0.8664061369228535,0.8897135223393202,0.8816528138916001,0.01078694153214331
0.0016675790150960286,0.000943358866291205,0.001000801722208659,0.000817216081416771,gini,1,0.64,1,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.64, 'n_estimators': 1}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
0.002001523971557617,5.150429962800233e-07,0.0006671746571858724,0.00047176373437288107,gini,1,0.64,2,"{'base_estimator__criterion': 'gini', 'base_estimator__max_depth': 1, 'learning_rate': 0.64, 'n_estimators': 2}",0.7008356545961002,0.7100213219616205,0.7242603550295863,0.7116538987749681,0.009622952930608802,1398,0.7806310716168376,0.7685746651562597,0.760955545008701,0.7700537605939327,0.008100303669706148
