mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.0026690165201822915,0.0004718200807658439,0.0006674925486246744,0.00047198851756015723,relu,10.0,"(6,)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6,), 'learning_rate_init': 0.008}",0.038361845515811274,0.036688150718889416,0.07331975560081468,0.04935797579783442,0.01685253721384489,2046,0.055004395328393775,0.05624759214074734,0.03750633552965025,0.049586107666263785,0.008556753891242486
0.005004326502482097,0.00283080713587713,0.0,0.0,relu,10.0,"(6,)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6,), 'learning_rate_init': 0.016}",0.04019554589896793,0.036688150718889416,0.7058823529411767,0.2590833374435561,0.313981621912972,1919,0.05624759214074734,0.0575482853764288,0.7679130291549991,0.2939029688907251,0.3351761485890952
0.0043370723724365234,0.0012482757117559487,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(6,)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6,), 'learning_rate_init': 0.032}",0.08695652173913038,0.037506335529650256,0.7006711409395975,0.27328587898321915,0.30101627720230206,1918,0.21693907875185714,0.05961616986525107,0.7679130291549991,0.3481560925907024,0.30368244243015663
0.004337469736735026,0.00047159517711601586,0.0006670157114664713,0.00047165134277924473,relu,10.0,"(6,)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6,), 'learning_rate_init': 0.064}",0.7773636055574381,0.7908396946564885,0.757211538461539,0.7752123570010379,0.01379880866875572,457,0.755432907899275,0.8098168832155602,0.8329992289899769,0.7994163400349373,0.0325090963242133
0.003336350123087565,0.0004719323518753975,0.00033346811930338543,0.0004715951369378969,relu,10.0,"(6,)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6,), 'learning_rate_init': 0.128}",0.792503346720214,0.8016094088517486,0.6550218340611355,0.7501028096124787,0.06691986428932377,628,0.8092598630583621,0.8031784841075785,0.7011661807580173,0.7712015093079859,0.04958464968322556
0.002668619155883789,0.00047153903155141864,0.0006670157114664713,0.0004716513427792448,relu,10.0,"(26,)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 1e-06}",0.19768477292965259,0.069094304388422,0.1737451737451738,0.14673024447263613,0.05592588323186663,1987,0.1212193096904281,0.18598726114649666,0.13491340018231526,0.14737332367308,0.027870643504120923
0.0026693344116210938,0.00047187620627490306,0.0003337860107421875,0.0004720447033220132,relu,10.0,"(26,)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.001}",0.19768477292965259,0.069094304388422,0.1737451737451738,0.14673024447263613,0.05592588323186663,1987,0.1212193096904281,0.18598726114649666,0.13491340018231526,0.14737332367308,0.027870643504120923
0.004003286361694336,0.001415965525917382,0.0010013580322265625,5.150429962800233e-07,relu,10.0,"(26,)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.002}",0.3035274815422475,0.069094304388422,0.1737451737451738,0.1821569361983394,0.09608648022182308,1971,0.18411097099621673,0.18598726114649666,0.13491340018231526,0.16833721077500954,0.023646612894651343
0.003336191177368164,0.0004713705145349331,0.0010007222493489583,7.370009816086851e-07,relu,10.0,"(26,)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.004}",0.3035274815422475,0.13627992633517488,0.17013232514177698,0.20345035557608832,0.07231469354344107,1968,0.18411097099621673,0.21400383357762975,0.19576719576719553,0.19796066678034738,0.012301877760243586
0.00467069943745931,0.0004719323117259841,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(26,)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.008}",0.5379023883696777,0.40755310778914206,0.519230769230769,0.48810064763357813,0.05763752657396966,1759,0.4854292978681786,0.567252543940795,0.48217707934074333,0.511619640383239,0.03936080283751673
0.0036701361338297525,0.0009434712578866359,0.0006672541300455729,0.00047181992012995503,relu,10.0,"(26,)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.016}",0.5270655270655268,0.6737833594976451,0.5285481239804241,0.576663676570458,0.06888958290144262,1662,0.44485070079219935,0.763562563422058,0.4992503748125935,0.5692212130089502,0.13920309262291078
0.0050048828125,0.0014152912031186434,0.00033354759216308594,0.000471707528533926,relu,10.0,"(26,)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.032}",0.6317073170731706,0.6737833594976451,0.8434285714285717,0.7157811178368669,0.09133806206483779,752,0.6395258953877861,0.763562563422058,0.8735599487981796,0.7588828025360078,0.09560128890479692
0.0036700566609700522,0.0009435274486638811,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(26,)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.064}",0.6402966625463534,0.6273312987453372,0.8434285714285717,0.7031080602434409,0.09874975047794589,796,0.664643399089529,0.6493415889072987,0.8621767547598749,0.7253872475855675,0.0969263063825835
0.003669897715250651,0.00047181992012995503,0.0006673336029052734,0.0004718761259665186,relu,10.0,"(26,)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26,), 'learning_rate_init': 0.128}",0.8377358490566036,0.8360429870487738,0.8209806157354621,0.8316303098486468,0.007515816499646266,27,0.8345183326362743,0.8353208795753768,0.8627616238235707,0.8442002786784073,0.013128941835902772
0.0033369859059651694,0.0004716514231259032,0.0006671746571858724,0.00047176373437288107,relu,10.0,"(13, 13)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 1e-06}",0.48982593772983546,0.4976720124159335,0.4573170731707317,0.48170537113828854,0.01743632835956512,1799,0.47721592001538116,0.4736710756176686,0.49364380113278783,0.48151026558861254,0.008700900108698438
0.004003604253133138,0.0008170214134639464,0.0006673336029052734,0.0004718761259665186,relu,10.0,"(13, 13)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.001}",0.4845985932573366,0.4976720124159335,0.47129909365558914,0.4845778783139753,0.01075537319038697,1774,0.5051903114186846,0.4779788745444432,0.4909250219051194,0.49136473595608243,0.011113372891106383
0.004003445307413737,0.0008171187416432188,0.0006672541300455729,0.0004718199602889324,relu,10.0,"(13, 13)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.002}",0.4845985932573366,0.4976720124159335,0.4850299401197605,0.4891170011120484,0.006070613359760301,1758,0.5051903114186846,0.4779788745444432,0.5240402534476332,0.5024031464702537,0.01890747423557026
0.004337231318155925,0.0012482969371339775,0.0006672541300455729,0.00047181992012995503,relu,10.0,"(13, 13)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.004}",0.4845985932573366,0.5670498084291186,0.4850299401197605,0.5123384948189409,0.03880709873739371,1728,0.5051903114186846,0.5282011743075731,0.5240402534476332,0.5191439130579637,0.01001184513901534
0.0036699771881103516,0.0004717075687024718,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(13, 13)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.008}",0.5008168028004666,0.598193057536852,0.4850299401197605,0.5281908838715027,0.050068159347340824,1724,0.5159650319300633,0.5373382405318763,0.5240402534476332,0.5257811753031909,0.008811984950982855
0.0073401133219401045,0.0026275473766632696,0.0006673336029052734,0.00047187620627490306,relu,10.0,"(13, 13)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.016}",0.7599713398614761,0.6599956493365238,0.6288951841359776,0.6831774415533727,0.055927034834922576,901,0.7496119402985073,0.6856011315417255,0.6753585397653193,0.7035238705351841,0.032856357096268184
0.007006406784057617,3.8933590933214475e-07,0.0010007222493489583,1.1239159602905075e-07,relu,10.0,"(13, 13)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.032}",0.776286899243718,0.7676348547717842,0.8051118210862622,0.7829198667857713,0.015991537374501763,416,0.7616159165352419,0.8107312504181435,0.7973718791064389,0.7899063486866081,0.020734506085979668
0.007673501968383789,0.0017015605884777574,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(13, 13)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.064}",0.776286899243718,0.8304784406379208,0.8434285714285717,0.8166209844822251,0.029092329994045048,83,0.7657031345286008,0.8258158085569246,0.8377358490566037,0.8097515973807097,0.03152482779338331
0.006672382354736328,0.0012485306504704734,0.0006673336029052734,0.0004718761259665186,relu,10.0,"(13, 13)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13), 'learning_rate_init': 0.128}",0.8554913294797689,0.7908396946564885,0.7397260273972606,0.7955822113504862,0.04733091561847975,285,0.8381171067738226,0.788201236209998,0.8195289346435815,0.8152824258758007,0.02059810931569934
0.004003683725992839,0.0008171187416432188,0.0,0.0,relu,10.0,"(6, 6)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 1e-06}",0.7258290518449321,0.5983827493261454,0.6318956870611839,0.6521190531394709,0.05403931296374929,1563,0.6151177199504327,0.6799733865602124,0.6636374506755948,0.6529095190620801,0.027542461284084142
0.004337469736735026,0.0004719323518753975,0.000333706537882487,0.00047193231172598405,relu,10.0,"(6, 6)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.001}",0.7367446168094465,0.5983827493261454,0.6389452332657204,0.6581030385051263,0.058181590664695276,1543,0.6247441860465107,0.6836120401337787,0.6730493058879845,0.6604685106894247,0.025626332382675567
0.0036699771881103516,0.0004720447033220132,0.000333706537882487,0.0004719323117259841,relu,10.0,"(6, 6)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.002}",0.7367446168094465,0.5983827493261454,0.6389452332657204,0.6581030385051263,0.058181590664695276,1543,0.6247441860465107,0.6836120401337787,0.6730493058879845,0.6604685106894247,0.025626332382675567
0.0033359527587890625,0.00047187620627490306,0.000667413075764974,0.0004719323117259841,relu,10.0,"(6, 6)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.004}",0.7367446168094465,0.6243176178660049,0.6461538461538465,0.6691667301695011,0.04875316184131689,965,0.630942091616248,0.682881197380729,0.6742801603693354,0.6627011497887708,0.022729903818862435
0.003336747487386068,0.0004716514231259032,0.0006672541300455729,0.00047181992012995503,relu,10.0,"(6, 6)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.008}",0.7367446168094465,0.6243176178660049,0.6461538461538465,0.6691667301695011,0.04875316184131689,965,0.630942091616248,0.682881197380729,0.6919204027811076,0.6685812305926949,0.02686950434642426
0.0036698182423909507,0.00047159517711601586,0.0010010401407877605,1.1239159602905075e-07,relu,10.0,"(6, 6)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.016}",0.7293146917258766,0.6368330464716007,0.6461538461538465,0.6708689028359643,0.04162946809191551,951,0.6466535433070859,0.6947654656696121,0.6992973103949598,0.6802387731238859,0.02382030157294571
0.005671501159667969,0.001248211972736451,0.001000801722208659,2.9736021254650284e-07,relu,10.0,"(6, 6)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.032}",0.7997941327843541,0.7612344342176502,0.7862068965517245,0.78239613905496,0.016000115282089538,418,0.7966019752745347,0.7468546937646886,0.810641627543036,0.7846994321940864,0.027367208225018314
0.00467069943745931,0.00047176373437288107,0.0010010401407877605,4.052336624139774e-07,relu,10.0,"(6, 6)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.064}",0.7908396946564884,0.8219880375961265,0.7862068965517245,0.7997338761842966,0.015897531075411045,237,0.8086153846153841,0.8234802590348855,0.8118143459915613,0.8146366632139436,0.0063882824376459806
0.0030028820037841797,1.9466795466607238e-07,0.0010008811950683594,5.150429962800233e-07,relu,10.0,"(6, 6)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6), 'learning_rate_init': 0.128}",0.7908396946564885,0.8219880375961265,0.7735191637630665,0.7955395843533352,0.02004563954231027,286,0.8014731429365569,0.8336975678533656,0.8314606741573033,0.8222104616490752,0.014691907384459274
0.003002723058064779,1.1239159602905075e-07,0.0010007222493489583,1.1239159602905075e-07,relu,10.0,"(26, 26)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 1e-06}",0.19388646288209596,0.26523297491039405,0.3045112781954888,0.2543370938712016,0.045772019569653384,1920,0.28460038986354746,0.24776558434211993,0.2291021671826623,0.25382271379610993,0.023058328836540805
0.008007446924845377,0.001414897815801363,0.0006670157114664713,0.00047165158381917905,relu,10.0,"(26, 26)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.001}",0.6181089208152354,0.5623100303951365,0.37894736842105264,0.5203707624864642,0.10197005199230616,1726,0.5863453815261039,0.5626720499174155,0.33789954337899514,0.4956389916075048,0.11195655944141834
0.007340033849080403,0.0009439770351203146,0.000667413075764974,0.0004719323117259841,relu,10.0,"(26, 26)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.002}",0.54622144112478,0.7628865979381442,0.6518105849582173,0.6536470990113812,0.0886451410725917,1562,0.5421308197657807,0.6789589622256662,0.7803555287737269,0.6671484369217247,0.09761273611042924
0.005671977996826172,0.0012484668789359964,0.0006670157114664713,0.0004716513427792448,relu,10.0,"(26, 26)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.004}",0.5648854961832058,0.8043478260869564,0.6685006877579092,0.6792890666302309,0.09825478390502297,911,0.5421308197657807,0.7171605133893193,0.7803555287737269,0.6798822873096091,0.10076375869732021
0.005337635676066081,0.00047176373437288107,0.0010010401407877605,2.247831920581015e-07,relu,10.0,"(26, 26)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.008}",0.7637614678899081,0.8043478260869564,0.6904761904761907,0.7531196200422368,0.047048408385868885,584,0.729046631328262,0.7171605133893193,0.8240534521158129,0.7567535322777981,0.047834989687236505
0.004671335220336914,0.0009439208242683608,0.0006673336029052734,0.00047187636689163104,relu,10.0,"(26, 26)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.016}",0.7542468856172139,0.8043478260869564,0.6904761904761907,0.7499349871327813,0.046539558860765204,629,0.7361344537815115,0.7245372193777069,0.8140814081408141,0.7582510271000108,0.03976093180351085
0.005671501159667969,0.0018875044737504275,0.0006678104400634766,0.00047221378225348435,relu,10.0,"(26, 26)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.032}",0.8580894533406959,0.8477905073649754,0.7058823529411767,0.8043258886465021,0.06930724471867865,202,0.8514301582893636,0.8302843439534083,0.81032851155874,0.8306810046005039,0.016782021049205457
0.006339311599731445,0.0004722133007474379,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(26, 26)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.064}",0.8463040446304045,0.8240534521158129,0.7912087912087914,0.8206432253435824,0.022598687500162067,57,0.8549121665582297,0.824404352017628,0.8740157480314961,0.8511107555357845,0.02043135984921851
0.005338509877522786,0.00047215745609061207,0.0010004838307698567,2.9736021254650284e-07,relu,10.0,"(26, 26)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (26, 26), 'learning_rate_init': 0.128}",0.8526379624014554,0.8324199596192674,0.7640449438202251,0.8165838313607295,0.037835667150367354,85,0.786687797147384,0.8267507705540814,0.8576726935558645,0.8237037537524433,0.029059446118520283
0.004003365834554036,2.247831920581015e-07,0.001001119613647461,1.9466795466607238e-07,relu,10.0,"(13, 13, 13)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 1e-06}",0.04444444444444441,0.04444444444444441,0.0,0.02975206611570246,0.02090762089367522,2133,0.02247191011235953,0.02247191011235953,0.0444444444444444,0.029796088223054486,0.010357952017380958
0.0036701361338297525,0.00047198875842789976,0.0013342698415120442,0.00047198851756015723,relu,10.0,"(13, 13, 13)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.001}",0.04444444444444441,0.04444444444444441,0.0,0.02975206611570246,0.02090762089367522,2133,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0
0.004337151845296224,0.0004721571350483414,0.0010028680165608723,2.992657086652554e-06,relu,10.0,"(13, 13, 13)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.002}",0.04444444444444441,0.04444444444444441,0.0,0.02975206611570246,0.02090762089367522,2133,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0
0.0040035247802734375,3.371747880871523e-07,0.0010008811950683594,0.0,relu,10.0,"(13, 13, 13)",0.004,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.004}",0.04444444444444441,0.08695652173913038,0.04444444444444446,0.058673693456302134,0.020060992158813448,2018,0.06593406593406587,0.0444444444444444,0.0444444444444444,0.05160765160765155,0.010130304720295665
0.00567166010538737,0.0023589310634580425,0.0010011990865071614,5.619579801452537e-07,relu,10.0,"(13, 13, 13)",0.008,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.008}",0.04444444444444441,0.49900833002776634,0.04444444444444446,0.19659186069340753,0.21450380985044645,1970,0.06593406593406587,0.5810797020104086,0.06593406593406587,0.2376492779595135,0.2428419817121595
0.008340597152709961,0.0004715389511856095,0.00033354759216308594,0.000471707528533926,relu,10.0,"(13, 13, 13)",0.016,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.016}",0.7542468856172139,0.6626865671641791,0.7637614678899086,0.7267459797788658,0.045602679994640086,731,0.7255430924322012,0.7990617670054723,0.7378773391613167,0.75416073286633,0.032146648976909824
0.006339073181152344,0.0004718761259665186,0.000333706537882487,0.0004719323117259841,relu,10.0,"(13, 13, 13)",0.032,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.032}",0.7735191637630662,0.7258290518449323,0.7605633802816905,0.7532738673007566,0.020170886046526317,583,0.7825003116041378,0.8011352885525068,0.7246376811594202,0.7694244271053549,0.032569976468989945
0.007340272267659505,0.00047181996028893236,0.0006670951843261719,0.0004717075687024718,relu,10.0,"(13, 13, 13)",0.064,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.064}",0.7793475468790135,0.8162496637072909,0.826040554962647,0.8071347870020761,0.020109862711841384,163,0.8319367164979548,0.8135103528926182,0.8032439176543981,0.8162303290149904,0.011870632641071492
0.0073397159576416016,0.0004717075687024718,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(13, 13, 13)",0.128,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (13, 13, 13), 'learning_rate_init': 0.128}",0.782083543029693,0.8140814081408141,0.8146551724137934,0.8035610530492338,0.015235781163916934,215,0.8376250833889257,0.8294305112927802,0.8336646785950961,0.8335734244256008,0.003346042284283459
0.004003763198852539,3.8933590933214475e-07,0.0,0.0,relu,10.0,"(6, 6, 6)",1e-06,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6, 6), 'learning_rate_init': 1e-06}",0.45478489903424024,0.5064330687106487,0.4843918191603876,0.48185950793457444,0.021203602654046815,1782,0.4953182249966068,0.4706377014716183,0.4814710042432814,0.4824756435705022,0.010100793219684177
0.004004240036010742,5.150429962800233e-07,0.0003333886464436849,0.00047148274534186793,relu,10.0,"(6, 6, 6)",0.001,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6, 6), 'learning_rate_init': 0.001}",0.45478489903424024,0.5064330687106487,0.4843918191603876,0.48185950793457444,0.021203602654046815,1782,0.4953182249966068,0.4706377014716183,0.4814710042432814,0.4824756435705022,0.010100793219684177
0.005338191986083984,0.002627204184597572,0.00033362706502278644,0.0004718199201299551,relu,10.0,"(6, 6, 6)",0.002,"{'activation': 'relu', 'alpha': 10.0, 'hidden_layer_sizes': (6, 6, 6), 'learning_rate_init': 0.002}",0.4730593607305933,0.5064330687106487,0.4843918191603876,0.48797616660153553,0.013883285432923023,1760,0.5496909852951617,0.4706377014716183,0.4814710042432814,0.5005998970033537,0.034993250058558335
