,train,test
0.1,0.0007626799999798095,0.00013444000005620184
0.2,0.0007889399999839952,0.0001287599999614031
0.30000000000000004,0.0008551600000373582,0.0001256600000488106
0.4,0.0009447999998428713,0.0001249999999799911
0.5,0.0003691400000207068,4.3580000010479125e-05
0.6,0.0003980800000135787,4.305999996176979e-05
0.7000000000000001,0.00043448000005810174,4.235999995216844e-05
0.8,0.00046473999996123896,4.224000008434814e-05
0.9,0.00048648000006323855,4.158000001552864e-05
